Name	Start	Duration	Time Format	Type	Description
Marker 12	0:05.205	0:00.000	decimal	Cue	
Marker 26	0:13.534	0:00.000	decimal	Cue	
Marker 45	0:18.563	0:00.000	decimal	Cue	
Marker 50	0:26.870	0:00.000	decimal	Cue	
Marker 68	0:32.940	0:00.000	decimal	Cue	
Marker 73	0:34.808	0:00.000	decimal	Cue	
Marker 99	0:43.448	0:00.000	decimal	Cue	
Marker 107	0:46.919	0:00.000	decimal	Cue	
Marker 112	0:52.110	0:00.000	decimal	Cue	
Marker 126	0:57.448	0:00.000	decimal	Cue	
Marker 156	1:06.387	0:00.000	decimal	Cue	
Marker 165	1:15.690	0:00.000	decimal	Cue	
Marker 170	1:19.943	0:00.000	decimal	Cue	
Marker 176	1:29.509	0:00.000	decimal	Cue	
Marker 181	1:38.449	0:00.000	decimal	Cue	
Marker 182	1:43.264	0:00.000	decimal	Cue	
Marker 193	1:50.787	0:00.000	decimal	Cue	
Marker 207	2:00.705	0:00.000	decimal	Cue	
Marker 217	2:10.418	0:00.000	decimal	Cue	
Marker 218	2:18.634	0:00.000	decimal	Cue	
Marker 228	2:26.268	0:00.000	decimal	Cue	
Marker 243	2:30.516	0:00.000	decimal	Cue	
Marker 266	2:40.175	0:00.000	decimal	Cue	
Marker 267	2:44.569	0:00.000	decimal	Cue	
Marker 289	2:52.620	0:00.000	decimal	Cue	
Marker 294	3:02.179	0:00.000	decimal	Cue	
Marker 299	3:09.298	0:00.000	decimal	Cue	
