Name	Start	Duration	Time Format	Type	Description
Marker 01	0:06.015	0:00.000	decimal	Cue	
Marker 07	0:11.200	0:00.000	decimal	Cue	
Marker 20	0:17.606	0:00.000	decimal	Cue	
Marker 38	0:27.761	0:00.000	decimal	Cue	
Marker 44	0:36.851	0:00.000	decimal	Cue	
Marker 81	0:46.667	0:00.000	decimal	Cue	
Marker 82	0:50.017	0:00.000	decimal	Cue	
Marker 91	0:57.719	0:00.000	decimal	Cue	
Marker 104	1:03.605	0:00.000	decimal	Cue	
Marker 111	1:11.897	0:00.000	decimal	Cue	
Marker 112	1:20.027	0:00.000	decimal	Cue	
Marker 129	1:24.994	0:00.000	decimal	Cue	
Marker 154	1:34.075	0:00.000	decimal	Cue	
Marker 173	1:42.649	0:00.000	decimal	Cue	
Marker 183	1:50.411	0:00.000	decimal	Cue	
Marker 195	1:52.928	0:00.000	decimal	Cue	
Marker 207	2:00.264	0:00.000	decimal	Cue	
Marker 208	2:04.304	0:00.000	decimal	Cue	
Marker 213	2:08.690	0:00.000	decimal	Cue	
Marker 223	2:16.194	0:00.000	decimal	Cue	
Marker 228	2:25.014	0:00.000	decimal	Cue	
Marker 233	2:33.870	0:00.000	decimal	Cue	
Marker 245	2:43.303	0:00.000	decimal	Cue	
