Name	Start	Duration	Time Format	Type	Description
Marker 01	0:04.680	0:00.000	decimal	Cue	
Marker 11	0:10.459	0:00.000	decimal	Cue	
Marker 12	0:17.542	0:00.000	decimal	Cue	
Marker 28	0:29.319	0:00.000	decimal	Cue	
Marker 41	0:38.879	0:00.000	decimal	Cue	
Marker 47	0:44.537	0:00.000	decimal	Cue	
Marker 59	0:53.471	0:00.000	decimal	Cue	
Marker 64	1:04.238	0:00.000	decimal	Cue	
Marker 93	1:14.028	0:00.000	decimal	Cue	
Marker 94	1:17.207	0:00.000	decimal	Cue	
Marker 95	1:20.367	0:00.000	decimal	Cue	
Marker 96	1:25.478	0:00.000	decimal	Cue	
Marker 102	1:32.082	0:00.000	decimal	Cue	
Marker 103	1:35.365	0:00.000	decimal	Cue	
Marker 104	1:38.161	0:00.000	decimal	Cue	
Marker 105	1:41.042	0:00.000	decimal	Cue	
Marker 118	1:43.343	0:00.000	decimal	Cue	
Marker 119	1:46.083	0:00.000	decimal	Cue	
Marker 120	1:55.919	0:00.000	decimal	Cue	
Marker 121	2:03.573	0:00.000	decimal	Cue	
Marker 131	2:10.999	0:00.000	decimal	Cue	
Marker 139	2:16.918	0:00.000	decimal	Cue	
Marker 140	2:21.098	0:00.000	decimal	Cue	
Marker 141	2:27.208	0:00.000	decimal	Cue	
Marker 149	2:38.671	0:00.000	decimal	Cue	
Marker 150	2:46.751	0:00.000	decimal	Cue	
Marker 163	2:56.152	0:00.000	decimal	Cue	
Marker 178	3:02.219	0:00.000	decimal	Cue	
Marker 179	3:08.839	0:00.000	decimal	Cue	
Marker 180	3:17.060	0:00.000	decimal	Cue	
Marker 192	3:22.508	0:00.000	decimal	Cue	
