Name	Start	Duration	Time Format	Type	Description
Marker 23	0:06.016	0:00.000	decimal	Cue	
Marker 40	0:12.984	0:00.000	decimal	Cue	
Marker 41	0:19.748	0:00.000	decimal	Cue	
Marker 63	0:26.383	0:00.000	decimal	Cue	
Marker 64	0:33.465	0:00.000	decimal	Cue	
Marker 65	0:38.056	0:00.000	decimal	Cue	
Marker 66	0:46.336	0:00.000	decimal	Cue	
Marker 67	0:52.392	0:00.000	decimal	Cue	
Marker 76	0:59.083	0:00.000	decimal	Cue	
Marker 77	1:08.759	0:00.000	decimal	Cue	
Marker 91	1:17.238	0:00.000	decimal	Cue	
Marker 130	1:26.949	0:00.000	decimal	Cue	
Marker 146	1:32.758	0:00.000	decimal	Cue	
Marker 158	1:42.594	0:00.000	decimal	Cue	
Marker 159	1:56.924	0:00.000	decimal	Cue	
Marker 164	2:09.827	0:00.000	decimal	Cue	
Marker 209	2:22.940	0:00.000	decimal	Cue	
Marker 215	2:34.651	0:00.000	decimal	Cue	
Marker 216	2:43.781	0:00.000	decimal	Cue	
Marker 221	2:51.271	0:00.000	decimal	Cue	
Marker 226	3:01.654	0:00.000	decimal	Cue	
