Name	Start	Duration	Time Format	Type	Description
Marker 01	0:10.607	0:00.000	decimal	Cue	
Marker 02	0:21.699	0:00.000	decimal	Cue	
Marker 07	0:31.965	0:00.000	decimal	Cue	
Marker 22	0:38.052	0:00.000	decimal	Cue	
Marker 32	0:45.679	0:00.000	decimal	Cue	
Marker 33	0:54.029	0:00.000	decimal	Cue	
Marker 34	1:01.789	0:00.000	decimal	Cue	
Marker 39	1:11.875	0:00.000	decimal	Cue	
Marker 50	1:17.130	0:00.000	decimal	Cue	
Marker 51	1:23.104	0:00.000	decimal	Cue	
Marker 52	1:28.164	0:00.000	decimal	Cue	
Marker 53	1:34.127	0:00.000	decimal	Cue	
Marker 54	1:38.594	0:00.000	decimal	Cue	
Marker 64	1:42.439	0:00.000	decimal	Cue	
Marker 65	1:45.789	0:00.000	decimal	Cue	
Marker 79	1:53.097	0:00.000	decimal	Cue	
Marker 90	2:00.010	0:00.000	decimal	Cue	
Marker 104	2:05.119	0:00.000	decimal	Cue	
Marker 120	2:16.128	0:00.000	decimal	Cue	
Marker 125	2:24.146	0:00.000	decimal	Cue	
Marker 135	2:28.779	0:00.000	decimal	Cue	
