Name	Start	Duration	Time Format	Type	Description
Marker 19	0:05.665	0:00.000	decimal	Cue	
Marker 20	0:09.685	0:00.000	decimal	Cue	
Marker 21	0:16.065	0:00.000	decimal	Cue	
Marker 22	0:25.815	0:00.000	decimal	Cue	
Marker 36	0:36.121	0:00.000	decimal	Cue	
Marker 46	0:43.105	0:00.000	decimal	Cue	
Marker 56	0:52.008	0:00.000	decimal	Cue	
Marker 83	0:59.913	0:00.000	decimal	Cue	
Marker 100	1:07.741	0:00.000	decimal	Cue	
Marker 119	1:13.372	0:00.000	decimal	Cue	
Marker 131	1:30.772	0:00.000	decimal	Cue	
Marker 132	1:34.672	0:00.000	decimal	Cue	
Marker 148	1:40.485	0:00.000	decimal	Cue	
Marker 149	1:46.717	0:00.000	decimal	Cue	
Marker 157	1:55.585	0:00.000	decimal	Cue	
Marker 162	2:00.230	0:00.000	decimal	Cue	
Marker 169	2:06.533	0:00.000	decimal	Cue	
Marker 180	2:14.765	0:00.000	decimal	Cue	
Marker 187	2:23.743	0:00.000	decimal	Cue	
Marker 188	2:33.533	0:00.000	decimal	Cue	
Marker 261	2:40.998	0:00.000	decimal	Cue	
Marker 262	2:46.338	0:00.000	decimal	Cue	
Marker 272	2:54.773	0:00.000	decimal	Cue	
Marker 278	3:00.391	0:00.000	decimal	Cue	
Marker 296	3:10.180	0:00.000	decimal	Cue	
Marker 308	3:16.524	0:00.000	decimal	Cue	
Marker 324	3:25.412	0:00.000	decimal	Cue	
Marker 344	3:33.892	0:00.000	decimal	Cue	
Marker 345	3:38.981	0:00.000	decimal	Cue	
Marker 365	3:46.351	0:00.000	decimal	Cue	
Marker 366	3:54.359	0:00.000	decimal	Cue	
