Name	Start	Duration	Time Format	Type	Description
Marker 01	0:05.559	0:00.000	decimal	Cue	
Marker 17	0:11.626	0:00.000	decimal	Cue	
Marker 18	0:16.936	0:00.000	decimal	Cue	
Marker 29	0:25.278	0:00.000	decimal	Cue	
Marker 35	0:32.791	0:00.000	decimal	Cue	
Marker 36	0:39.241	0:00.000	decimal	Cue	
Marker 37	0:43.791	0:00.000	decimal	Cue	
Marker 51	0:52.942	0:00.000	decimal	Cue	
Marker 57	1:01.523	0:00.000	decimal	Cue	
Marker 58	1:05.617	0:00.000	decimal	Cue	
Marker 75	1:11.618	0:00.000	decimal	Cue	
Marker 110	1:21.622	0:00.000	decimal	Cue	
Marker 301	1:31.141	0:00.000	decimal	Cue	
Marker 132	1:38.885	0:00.000	decimal	Cue	
Marker 133	1:44.946	0:00.000	decimal	Cue	
Marker 141	1:56.299	0:00.000	decimal	Cue	
Marker 142	2:00.303	0:00.000	decimal	Cue	
Marker 154	2:06.391	0:00.000	decimal	Cue	
Marker 173	2:20.194	0:00.000	decimal	Cue	
Marker 178	2:27.946	0:00.000	decimal	Cue	
Marker 184	2:34.938	0:00.000	decimal	Cue	
Marker 185	2:38.468	0:00.000	decimal	Cue	
Marker 190	2:44.301	0:00.000	decimal	Cue	
Marker 203	2:52.865	0:00.000	decimal	Cue	
Marker 210	2:55.766	0:00.000	decimal	Cue	
Marker 225	3:02.529	0:00.000	decimal	Cue	
Marker 237	3:10.414	0:00.000	decimal	Cue	
Marker 252	3:17.639	0:00.000	decimal	Cue	
Marker 263	3:22.455	0:00.000	decimal	Cue	
Marker 279	3:30.520	0:00.000	decimal	Cue	
Marker 280	3:36.769	0:00.000	decimal	Cue	
Marker 299	3:41.154	0:00.000	decimal	Cue	
Marker 300	3:45.386	0:00.000	decimal	Cue	
