Name	Start	Duration	Time Format	Type	Description
Marker 04	0:07.412	0:00.000	decimal	Cue	
Marker 16	0:18.565	0:00.000	decimal	Cue	
Marker 17	0:27.892	0:00.000	decimal	Cue	
Marker 18	0:32.963	0:00.000	decimal	Cue	
Marker 24	0:43.082	0:00.000	decimal	Cue	
Marker 25	0:50.159	0:00.000	decimal	Cue	
Marker 26	0:57.022	0:00.000	decimal	Cue	
Marker 27	1:07.994	0:00.000	decimal	Cue	
Marker 33	1:21.030	0:00.000	decimal	Cue	
Marker 34	1:31.191	0:00.000	decimal	Cue	
Marker 35	1:38.179	0:00.000	decimal	Cue	
Marker 41	1:49.869	0:00.000	decimal	Cue	
Marker 42	1:57.884	0:00.000	decimal	Cue	
Marker 49	2:02.365	0:00.000	decimal	Cue	
Marker 54	2:08.988	0:00.000	decimal	Cue	
Marker 55	2:17.837	0:00.000	decimal	Cue	
Marker 56	2:21.883	0:00.000	decimal	Cue	
Marker 57	2:30.904	0:00.000	decimal	Cue	
