Name	Start	Duration	Time Format	Type	Description
Marker 01	0:07.670	0:00.000	decimal	Cue	
Marker 02	0:19.758	0:00.000	decimal	Cue	
Marker 03	0:27.247	0:00.000	decimal	Cue	
Marker 04	0:36.291	0:00.000	decimal	Cue	
Marker 05	0:44.222	0:00.000	decimal	Cue	
Marker 06	0:49.646	0:00.000	decimal	Cue	
Marker 07	0:57.614	0:00.000	decimal	Cue	
Marker 08	1:03.377	0:00.000	decimal	Cue	
Marker 09	1:18.792	0:00.000	decimal	Cue	
Marker 10	1:29.500	0:00.000	decimal	Cue	
Marker 11	1:34.711	0:00.000	decimal	Cue	
Marker 12	1:42.393	0:00.000	decimal	Cue	
Marker 13	1:50.847	0:00.000	decimal	Cue	
Marker 14	1:58.411	0:00.000	decimal	Cue	
Marker 15	2:07.562	0:00.000	decimal	Cue	
Marker 16	2:18.713	0:00.000	decimal	Cue	
Marker 17	2:28.348	0:00.000	decimal	Cue	
Marker 18	2:37.612	0:00.000	decimal	Cue	
Marker 19	2:45.668	0:00.000	decimal	Cue	
Marker 20	2:53.115	0:00.000	decimal	Cue	
