Name	Start	Duration	Time Format	Type	Description
Marker 01	0:08.000	0:00.000	decimal	Cue	
Marker 02	0:20.933	0:00.000	decimal	Cue	
Marker 03	0:27.870	0:00.000	decimal	Cue	
Marker 04	0:41.120	0:00.000	decimal	Cue	
Marker 05	0:47.821	0:00.000	decimal	Cue	
Marker 06	0:52.651	0:00.000	decimal	Cue	
Marker 07	0:56.272	0:00.000	decimal	Cue	
Marker 08	1:00.188	0:00.000	decimal	Cue	
Marker 09	1:11.337	0:00.000	decimal	Cue	
Marker 10	1:21.079	0:00.000	decimal	Cue	
Marker 11	1:33.737	0:00.000	decimal	Cue	
Marker 12	1:42.981	0:00.000	decimal	Cue	
Marker 13	1:51.260	0:00.000	decimal	Cue	
Marker 14	1:58.433	0:00.000	decimal	Cue	
Marker 15	2:06.742	0:00.000	decimal	Cue	
Marker 16	2:19.138	0:00.000	decimal	Cue	
Marker 17	2:31.000	0:00.000	decimal	Cue	
Marker 18	2:37.305	0:00.000	decimal	Cue	
Marker 19	2:44.574	0:00.000	decimal	Cue	
Marker 20	2:53.699	0:00.000	decimal	Cue	
Marker 21	3:01.000	0:00.000	decimal	Cue	
