Name	Start	Duration	Time Format	Type	Description
Marker 01	0:06.496	0:00.000	decimal	Cue	
Marker 02	0:23.182	0:00.000	decimal	Cue	
Marker 03	0:30.792	0:00.000	decimal	Cue	
Marker 04	0:35.935	0:00.000	decimal	Cue	
Marker 05	0:41.261	0:00.000	decimal	Cue	
Marker 06	0:49.892	0:00.000	decimal	Cue	
Marker 07	0:55.631	0:00.000	decimal	Cue	
Marker 08	1:05.588	0:00.000	decimal	Cue	
Marker 09	1:12.376	0:00.000	decimal	Cue	
Marker 10	1:16.687	0:00.000	decimal	Cue	
Marker 11	1:26.000	0:00.000	decimal	Cue	
Marker 12	1:32.583	0:00.000	decimal	Cue	
Marker 13	1:41.284	0:00.000	decimal	Cue	
Marker 14	1:45.217	0:00.000	decimal	Cue	
Marker 15	1:55.319	0:00.000	decimal	Cue	
Marker 16	2:13.753	0:00.000	decimal	Cue	
