Name	Start	Duration	Time Format	Type	Description
Marker 01	0:08.926	0:00.000	decimal	Cue	
Marker 02	0:12.892	0:00.000	decimal	Cue	
Marker 08	0:20.745	0:00.000	decimal	Cue	
Marker 16	0:36.551	0:00.000	decimal	Cue	
Marker 27	0:47.439	0:00.000	decimal	Cue	
Marker 34	0:56.961	0:00.000	decimal	Cue	
Marker 53	1:12.040	0:00.000	decimal	Cue	
Marker 58	1:20.244	0:00.000	decimal	Cue	
Marker 75	1:31.972	0:00.000	decimal	Cue	
Marker 95	1:38.322	0:00.000	decimal	Cue	
Marker 96	1:48.317	0:00.000	decimal	Cue	
Marker 106	2:00.494	0:00.000	decimal	Cue	
Marker 111	2:12.032	0:00.000	decimal	Cue	
Marker 119	2:16.097	0:00.000	decimal	Cue	
Marker 134	2:21.702	0:00.000	decimal	Cue	
Marker 146	2:33.566	0:00.000	decimal	Cue	
Marker 152	2:43.872	0:00.000	decimal	Cue	
Marker 163	2:48.869	0:00.000	decimal	Cue	
Marker 168	2:55.059	0:00.000	decimal	Cue	
Marker 175	3:00.230	0:00.000	decimal	Cue	
Marker 176	3:10.207	0:00.000	decimal	Cue	
Marker 177	3:18.685	0:00.000	decimal	Cue	
Marker 193	3:29.468	0:00.000	decimal	Cue	
Marker 194	3:35.615	0:00.000	decimal	Cue	
Marker 195	3:42.832	0:00.000	decimal	Cue	
Marker 196	3:53.017	0:00.000	decimal	Cue	
Marker 197	4:00.442	0:00.000	decimal	Cue	
Marker 209	4:07.321	0:00.000	decimal	Cue	
Marker 210	4:15.409	0:00.000	decimal	Cue	
Marker 211	4:21.828	0:00.000	decimal	Cue	
Marker 216	4:30.471	0:00.000	decimal	Cue	
Marker 224	4:43.392	0:00.000	decimal	Cue	
Marker 225	4:51.576	0:00.000	decimal	Cue	
Marker 240	5:03.459	0:00.000	decimal	Cue	
Marker 269	5:12.451	0:00.000	decimal	Cue	
Marker 281	5:20.131	0:00.000	decimal	Cue	
Marker 296	5:33.467	0:00.000	decimal	Cue	
Marker 307	5:42.399	0:00.000	decimal	Cue	
Marker 318	5:49.248	0:00.000	decimal	Cue	
Marker 325	5:57.532	0:00.000	decimal	Cue	
