Name	Start	Duration	Time Format	Type	Description
Marker 01	0:15.183	0:00.000	decimal	Cue	
Marker 10	0:23.332	0:00.000	decimal	Cue	
Marker 16	0:27.325	0:00.000	decimal	Cue	
Marker 17	0:32.052	0:00.000	decimal	Cue	
Marker 18	0:40.933	0:00.000	decimal	Cue	
Marker 19	0:45.371	0:00.000	decimal	Cue	
Marker 20	0:52.981	0:00.000	decimal	Cue	
Marker 27	1:05.140	0:00.000	decimal	Cue	
Marker 33	1:12.184	0:00.000	decimal	Cue	
Marker 34	1:21.471	0:00.000	decimal	Cue	
Marker 35	1:32.248	0:00.000	decimal	Cue	
Marker 36	1:38.854	0:00.000	decimal	Cue	
Marker 42	1:43.637	0:00.000	decimal	Cue	
Marker 43	1:49.035	0:00.000	decimal	Cue	
Marker 57	1:54.553	0:00.000	decimal	Cue	
Marker 58	2:07.414	0:00.000	decimal	Cue	
Marker 59	2:10.612	0:00.000	decimal	Cue	
Marker 60	2:16.503	0:00.000	decimal	Cue	
Marker 67	2:21.858	0:00.000	decimal	Cue	
Marker 68	2:28.851	0:00.000	decimal	Cue	
Marker 69	2:32.695	0:00.000	decimal	Cue	
Marker 73	2:44.477	0:00.000	decimal	Cue	
Marker 74	2:50.876	0:00.000	decimal	Cue	
Marker 88	2:57.008	0:00.000	decimal	Cue	
Marker 100	3:07.253	0:00.000	decimal	Cue	
Marker 101	3:12.828	0:00.000	decimal	Cue	
Marker 102	3:19.859	0:00.000	decimal	Cue	
Marker 103	3:27.643	0:00.000	decimal	Cue	
Marker 117	3:39.841	0:00.000	decimal	Cue	
Marker 118	3:48.773	0:00.000	decimal	Cue	
Marker 119	3:52.463	0:00.000	decimal	Cue	
Marker 120	3:59.976	0:00.000	decimal	Cue	
Marker 139	4:07.732	0:00.000	decimal	Cue	
Marker 163	4:18.116	0:00.000	decimal	Cue	
Marker 164	4:23.223	0:00.000	decimal	Cue	
Marker 165	4:29.684	0:00.000	decimal	Cue	
Marker 172	4:34.191	0:00.000	decimal	Cue	
Marker 173	4:40.840	0:00.000	decimal	Cue	
Marker 174	4:50.202	0:00.000	decimal	Cue	
