Name	Start	Duration	Time Format	Type	Description
Marker 11	0:12.142	0:00.000	decimal	Cue	
Marker 12	0:26.198	0:00.000	decimal	Cue	
Marker 19	0:35.028	0:00.000	decimal	Cue	
Marker 26	0:39.249	0:00.000	decimal	Cue	
Marker 27	0:49.359	0:00.000	decimal	Cue	
Marker 44	0:56.192	0:00.000	decimal	Cue	
Marker 45	1:03.051	0:00.000	decimal	Cue	
Marker 51	1:09.259	0:00.000	decimal	Cue	
Marker 57	1:19.206	0:00.000	decimal	Cue	
Marker 62	1:29.720	0:00.000	decimal	Cue	
Marker 69	1:40.107	0:00.000	decimal	Cue	
Marker 70	1:44.907	0:00.000	decimal	Cue	
Marker 71	1:53.198	0:00.000	decimal	Cue	
Marker 72	2:00.508	0:00.000	decimal	Cue	
Marker 73	2:09.568	0:00.000	decimal	Cue	
Marker 74	2:18.128	0:00.000	decimal	Cue	
Marker 86	2:27.264	0:00.000	decimal	Cue	
Marker 97	2:36.067	0:00.000	decimal	Cue	
Marker 111	2:41.861	0:00.000	decimal	Cue	
Marker 117	2:48.864	0:00.000	decimal	Cue	
Marker 118	2:56.456	0:00.000	decimal	Cue	
Marker 123	3:07.662	0:00.000	decimal	Cue	
Marker 129	3:16.603	0:00.000	decimal	Cue	
Marker 130	3:24.531	0:00.000	decimal	Cue	
Marker 137	3:35.395	0:00.000	decimal	Cue	
Marker 143	3:48.283	0:00.000	decimal	Cue	
Marker 148	3:57.996	0:00.000	decimal	Cue	
Marker 162	4:09.237	0:00.000	decimal	Cue	
Marker 163	4:12.693	0:00.000	decimal	Cue	
