Name	Start	Duration	Time Format	Type	Description
Marker 09	0:05.731	0:00.000	decimal	Cue	
Marker 24	0:16.066	0:00.000	decimal	Cue	
Marker 42	0:23.067	0:00.000	decimal	Cue	
Marker 62	0:41.000	0:00.000	decimal	Cue	
Marker 77	0:49.423	0:00.000	decimal	Cue	
Marker 84	0:58.856	0:00.000	decimal	Cue	
Marker 99	1:11.718	0:00.000	decimal	Cue	
Marker 104	1:19.793	0:00.000	decimal	Cue	
Marker 123	1:29.679	0:00.000	decimal	Cue	
Marker 158	1:42.556	0:00.000	decimal	Cue	
Marker 169	1:57.714	0:00.000	decimal	Cue	
Marker 170	2:07.749	0:00.000	decimal	Cue	
Marker 177	2:17.096	0:00.000	decimal	Cue	
Marker 187	2:29.514	0:00.000	decimal	Cue	
Marker 199	2:43.426	0:00.000	decimal	Cue	
Marker 200	2:50.331	0:00.000	decimal	Cue	
Marker 206	2:58.675	0:00.000	decimal	Cue	
Marker 207	3:02.475	0:00.000	decimal	Cue	
Marker 215	3:20.526	0:00.000	decimal	Cue	
Marker 219	3:24.695	0:00.000	decimal	Cue	
Marker 223	3:29.894	0:00.000	decimal	Cue	
Marker 232	3:37.479	0:00.000	decimal	Cue	
Marker 241	3:47.075	0:00.000	decimal	Cue	
Marker 266	3:57.164	0:00.000	decimal	Cue	
Marker 270	4:05.069	0:00.000	decimal	Cue	
Marker 274	4:16.544	0:00.000	decimal	Cue	
Marker 278	4:20.817	0:00.000	decimal	Cue	
Marker 291	4:33.832	0:00.000	decimal	Cue	
