Name	Start	Duration	Time Format	Type	Description
Marker 22	0:11.321	0:00.000	decimal	Cue	
Marker 23	0:16.291	0:00.000	decimal	Cue	
Marker 24	0:24.271	0:00.000	decimal	Cue	
Marker 29	0:29.606	0:00.000	decimal	Cue	
Marker 30	0:37.736	0:00.000	decimal	Cue	
Marker 31	0:49.681	0:00.000	decimal	Cue	
Marker 37	0:54.700	0:00.000	decimal	Cue	
Marker 49	1:01.751	0:00.000	decimal	Cue	
Marker 58	1:08.409	0:00.000	decimal	Cue	
Marker 62	1:16.439	0:00.000	decimal	Cue	
Marker 77	1:21.192	0:00.000	decimal	Cue	
Marker 78	1:28.902	0:00.000	decimal	Cue	
Marker 86	1:36.126	0:00.000	decimal	Cue	
Marker 92	1:45.474	0:00.000	decimal	Cue	
Marker 104	1:53.292	0:00.000	decimal	Cue	
Marker 105	1:59.592	0:00.000	decimal	Cue	
Marker 106	2:06.659	0:00.000	decimal	Cue	
Marker 111	2:11.082	0:00.000	decimal	Cue	
Marker 112	2:15.295	0:00.000	decimal	Cue	
