Name	Start	Duration	Time Format	Type	Description
Marker 01	0:04.770	0:00.000	decimal	Cue	
Marker 12	0:12.756	0:00.000	decimal	Cue	
Marker 13	0:25.497	0:00.000	decimal	Cue	
Marker 20	0:29.521	0:00.000	decimal	Cue	
Marker 21	0:34.471	0:00.000	decimal	Cue	
Marker 27	0:39.193	0:00.000	decimal	Cue	
Marker 40	0:44.902	0:00.000	decimal	Cue	
Marker 41	0:51.096	0:00.000	decimal	Cue	
Marker 61	0:57.008	0:00.000	decimal	Cue	
Marker 67	1:08.570	0:00.000	decimal	Cue	
Marker 68	1:16.261	0:00.000	decimal	Cue	
Marker 74	1:25.790	0:00.000	decimal	Cue	
Marker 81	1:38.026	0:00.000	decimal	Cue	
Marker 82	1:41.786	0:00.000	decimal	Cue	
Marker 89	1:48.993	0:00.000	decimal	Cue	
Marker 95	1:57.007	0:00.000	decimal	Cue	
Marker 107	2:04.169	0:00.000	decimal	Cue	
Marker 108	2:10.680	0:00.000	decimal	Cue	
Marker 114	2:15.809	0:00.000	decimal	Cue	
Marker 115	2:19.252	0:00.000	decimal	Cue	
Marker 116	2:27.812	0:00.000	decimal	Cue	
Marker 124	2:36.195	0:00.000	decimal	Cue	
Marker 125	2:48.009	0:00.000	decimal	Cue	
Marker 126	2:58.765	0:00.000	decimal	Cue	
Marker 127	3:03.239	0:00.000	decimal	Cue	
Marker 128	3:12.946	0:00.000	decimal	Cue	
Marker 129	3:18.816	0:00.000	decimal	Cue	
Marker 130	3:35.552	0:00.000	decimal	Cue	
Marker 131	3:42.664	0:00.000	decimal	Cue	
Marker 132	3:49.004	0:00.000	decimal	Cue	
Marker 146	3:56.873	0:00.000	decimal	Cue	
