Name	Start	Duration	Time Format	Type	Description
Marker 01	0:07.749	0:00.000	decimal	Cue	
Marker 02	0:14.515	0:00.000	decimal	Cue	
Marker 03	0:21.205	0:00.000	decimal	Cue	
Marker 04	0:26.520	0:00.000	decimal	Cue	
Marker 05	0:31.155	0:00.000	decimal	Cue	
Marker 16	0:39.445	0:00.000	decimal	Cue	
Marker 17	0:43.869	0:00.000	decimal	Cue	
Marker 18	0:48.450	0:00.000	decimal	Cue	
Marker 26	0:55.669	0:00.000	decimal	Cue	
Marker 27	1:08.412	0:00.000	decimal	Cue	
Marker 28	1:13.773	0:00.000	decimal	Cue	
Marker 29	1:20.238	0:00.000	decimal	Cue	
Marker 30	1:22.948	0:00.000	decimal	Cue	
Marker 31	1:29.247	0:00.000	decimal	Cue	
Marker 32	1:39.502	0:00.000	decimal	Cue	
Marker 33	1:42.756	0:00.000	decimal	Cue	
Marker 34	1:49.253	0:00.000	decimal	Cue	
Marker 35	1:53.992	0:00.000	decimal	Cue	
Marker 53	2:01.549	0:00.000	decimal	Cue	
Marker 54	2:05.269	0:00.000	decimal	Cue	
Marker 61	2:10.002	0:00.000	decimal	Cue	
Marker 67	2:15.055	0:00.000	decimal	Cue	
Marker 82	2:23.167	0:00.000	decimal	Cue	
Marker 88	2:33.515	0:00.000	decimal	Cue	
Marker 89	2:38.708	0:00.000	decimal	Cue	
Marker 96	2:41.859	0:00.000	decimal	Cue	
Marker 103	2:53.670	0:00.000	decimal	Cue	
Marker 124	3:02.838	0:00.000	decimal	Cue	
Marker 130	3:11.707	0:00.000	decimal	Cue	
Marker 131	3:15.602	0:00.000	decimal	Cue	
Marker 137	3:22.720	0:00.000	decimal	Cue	
Marker 153	3:33.847	0:00.000	decimal	Cue	
Marker 154	3:37.903	0:00.000	decimal	Cue	
Marker 155	3:46.571	0:00.000	decimal	Cue	
Marker 162	3:52.153	0:00.000	decimal	Cue	
Marker 178	3:57.010	0:00.000	decimal	Cue	
Marker 188	4:05.877	0:00.000	decimal	Cue	
Marker 189	4:13.021	0:00.000	decimal	Cue	
Marker 197	4:22.106	0:00.000	decimal	Cue	
Marker 198	4:30.560	0:00.000	decimal	Cue	
Marker 199	4:41.052	0:00.000	decimal	Cue	
Marker 206	4:48.133	0:00.000	decimal	Cue	
Marker 207	4:56.005	0:00.000	decimal	Cue	
Marker 208	5:04.127	0:00.000	decimal	Cue	
Marker 209	5:13.131	0:00.000	decimal	Cue	
Marker 210	5:18.911	0:00.000	decimal	Cue	
Marker 211	5:25.027	0:00.000	decimal	Cue	
Marker 217	5:32.432	0:00.000	decimal	Cue	
Marker 218	5:37.298	0:00.000	decimal	Cue	
Marker 230	5:47.123	0:00.000	decimal	Cue	
Marker 231	5:51.927	0:00.000	decimal	Cue	
Marker 232	6:02.452	0:00.000	decimal	Cue	
Marker 240	6:10.651	0:00.000	decimal	Cue	
Marker 241	6:21.410	0:00.000	decimal	Cue	
Marker 242	6:27.517	0:00.000	decimal	Cue	
Marker 243	6:32.739	0:00.000	decimal	Cue	
Marker 244	6:36.722	0:00.000	decimal	Cue	
Marker 250	6:47.983	0:00.000	decimal	Cue	
