Name	Start	Duration	Time Format	Type	Description
Marker 01	0:06.126	0:00.000	decimal	Cue	
Marker 15	0:14.934	0:00.000	decimal	Cue	
Marker 23	0:21.978	0:00.000	decimal	Cue	
Marker 30	0:27.923	0:00.000	decimal	Cue	
Marker 31	0:39.662	0:00.000	decimal	Cue	
Marker 32	0:51.300	0:00.000	decimal	Cue	
Marker 40	1:03.927	0:00.000	decimal	Cue	
Marker 41	1:09.464	0:00.000	decimal	Cue	
Marker 42	1:19.325	0:00.000	decimal	Cue	
Marker 50	1:24.177	0:00.000	decimal	Cue	
Marker 64	1:32.228	0:00.000	decimal	Cue	
Marker 88	1:40.235	0:00.000	decimal	Cue	
Marker 89	1:45.982	0:00.000	decimal	Cue	
Marker 101	1:52.489	0:00.000	decimal	Cue	
Marker 102	2:03.193	0:00.000	decimal	Cue	
Marker 114	2:16.213	0:00.000	decimal	Cue	
Marker 115	2:21.167	0:00.000	decimal	Cue	
Marker 116	2:25.151	0:00.000	decimal	Cue	
Marker 117	2:35.584	0:00.000	decimal	Cue	
Marker 118	2:42.726	0:00.000	decimal	Cue	
Marker 119	2:55.108	0:00.000	decimal	Cue	
Marker 157	3:06.165	0:00.000	decimal	Cue	
Marker 165	3:17.467	0:00.000	decimal	Cue	
Marker 166	3:26.272	0:00.000	decimal	Cue	
Marker 185	3:34.918	0:00.000	decimal	Cue	
Marker 200	3:51.217	0:00.000	decimal	Cue	
Marker 201	4:00.729	0:00.000	decimal	Cue	
Marker 202	4:09.330	0:00.000	decimal	Cue	
Marker 208	4:14.220	0:00.000	decimal	Cue	
Marker 209	4:19.782	0:00.000	decimal	Cue	
Marker 210	4:26.197	0:00.000	decimal	Cue	
Marker 211	4:28.764	0:00.000	decimal	Cue	
Marker 212	4:35.882	0:00.000	decimal	Cue	
Marker 213	4:43.612	0:00.000	decimal	Cue	
Marker 214	4:52.353	0:00.000	decimal	Cue	
Marker 215	4:58.267	0:00.000	decimal	Cue	
Marker 222	5:05.841	0:00.000	decimal	Cue	
Marker 223	5:09.384	0:00.000	decimal	Cue	
Marker 224	5:15.162	0:00.000	decimal	Cue	
Marker 235	5:19.790	0:00.000	decimal	Cue	
