Name	Start	Duration	Time Format	Type	Description
Marker 01	0:04.801	0:00.000	decimal	Cue	
Marker 02	0:10.958	0:00.000	decimal	Cue	
Marker 03	0:16.712	0:00.000	decimal	Cue	
Marker 04	0:24.506	0:00.000	decimal	Cue	
Marker 38	0:35.829	0:00.000	decimal	Cue	
Marker 39	0:39.715	0:00.000	decimal	Cue	
Marker 45	0:46.865	0:00.000	decimal	Cue	
Marker 55	0:53.715	0:00.000	decimal	Cue	
Marker 56	1:00.670	0:00.000	decimal	Cue	
Marker 57	1:07.188	0:00.000	decimal	Cue	
Marker 58	1:14.628	0:00.000	decimal	Cue	
Marker 59	1:25.549	0:00.000	decimal	Cue	
Marker 60	1:32.274	0:00.000	decimal	Cue	
Marker 61	1:45.024	0:00.000	decimal	Cue	
Marker 62	1:56.917	0:00.000	decimal	Cue	
Marker 73	2:05.002	0:00.000	decimal	Cue	
Marker 88	2:14.045	0:00.000	decimal	Cue	
Marker 95	2:22.872	0:00.000	decimal	Cue	
Marker 96	2:30.894	0:00.000	decimal	Cue	
Marker 97	2:34.375	0:00.000	decimal	Cue	
Marker 105	2:41.174	0:00.000	decimal	Cue	
Marker 112	2:50.091	0:00.000	decimal	Cue	
Marker 113	2:54.102	0:00.000	decimal	Cue	
Marker 114	2:59.495	0:00.000	decimal	Cue	
Marker 127	3:08.527	0:00.000	decimal	Cue	
Marker 128	3:14.638	0:00.000	decimal	Cue	
Marker 129	3:21.605	0:00.000	decimal	Cue	
Marker 130	3:32.574	0:00.000	decimal	Cue	
Marker 131	3:39.814	0:00.000	decimal	Cue	
Marker 132	3:47.600	0:00.000	decimal	Cue	
Marker 133	3:53.375	0:00.000	decimal	Cue	
Marker 142	3:58.953	0:00.000	decimal	Cue	
Marker 143	4:03.489	0:00.000	decimal	Cue	
Marker 144	4:16.531	0:00.000	decimal	Cue	
Marker 145	4:25.572	0:00.000	decimal	Cue	
Marker 157	4:34.831	0:00.000	decimal	Cue	
Marker 164	4:45.113	0:00.000	decimal	Cue	
Marker 165	4:51.282	0:00.000	decimal	Cue	
Marker 166	5:00.377	0:00.000	decimal	Cue	
Marker 167	5:10.000	0:00.000	decimal	Cue	
