Name	Start	Duration	Time Format	Type	Description
Marker 18	0:10.368	0:00.000	decimal	Cue	
Marker 19	0:15.393	0:00.000	decimal	Cue	
Marker 30	0:20.481	0:00.000	decimal	Cue	
Marker 31	0:27.069	0:00.000	decimal	Cue	
Marker 37	0:33.237	0:00.000	decimal	Cue	
Marker 41	0:41.503	0:00.000	decimal	Cue	
Marker 42	0:50.722	0:00.000	decimal	Cue	
Marker 43	0:59.487	0:00.000	decimal	Cue	
Marker 44	1:06.475	0:00.000	decimal	Cue	
Marker 50	1:11.965	0:00.000	decimal	Cue	
Marker 51	1:19.526	0:00.000	decimal	Cue	
Marker 52	1:23.272	0:00.000	decimal	Cue	
Marker 77	1:40.025	0:00.000	decimal	Cue	
Marker 78	1:44.216	0:00.000	decimal	Cue	
Marker 79	1:49.669	0:00.000	decimal	Cue	
Marker 88	1:59.731	0:00.000	decimal	Cue	
Marker 89	2:07.301	0:00.000	decimal	Cue	
Marker 101	2:13.355	0:00.000	decimal	Cue	
Marker 112	2:21.884	0:00.000	decimal	Cue	
Marker 113	2:32.499	0:00.000	decimal	Cue	
Marker 114	2:43.670	0:00.000	decimal	Cue	
Marker 115	2:48.056	0:00.000	decimal	Cue	
Marker 123	2:55.624	0:00.000	decimal	Cue	
Marker 124	2:59.903	0:00.000	decimal	Cue	
Marker 130	3:06.067	0:00.000	decimal	Cue	
Marker 131	3:08.971	0:00.000	decimal	Cue	
Marker 138	3:17.985	0:00.000	decimal	Cue	
Marker 139	3:25.770	0:00.000	decimal	Cue	
Marker 140	3:34.823	0:00.000	decimal	Cue	
Marker 152	3:39.834	0:00.000	decimal	Cue	
Marker 153	3:46.937	0:00.000	decimal	Cue	
Marker 154	3:52.211	0:00.000	decimal	Cue	
Marker 162	4:00.488	0:00.000	decimal	Cue	
