Name	Start	Duration	Time Format	Type	Description
Marker 06	0:04.812	0:00.000	decimal	Cue	
Marker 07	0:11.404	0:00.000	decimal	Cue	
Marker 08	0:21.537	0:00.000	decimal	Cue	
Marker 09	0:29.397	0:00.000	decimal	Cue	
Marker 10	0:39.996	0:00.000	decimal	Cue	
Marker 41	0:50.203	0:00.000	decimal	Cue	
Marker 42	0:58.177	0:00.000	decimal	Cue	
Marker 43	1:03.480	0:00.000	decimal	Cue	
Marker 44	1:08.587	0:00.000	decimal	Cue	
Marker 45	1:15.000	0:00.000	decimal	Cue	
Marker 53	1:21.627	0:00.000	decimal	Cue	
Marker 54	1:28.129	0:00.000	decimal	Cue	
Marker 55	1:34.848	0:00.000	decimal	Cue	
Marker 61	1:41.601	0:00.000	decimal	Cue	
Marker 62	1:49.599	0:00.000	decimal	Cue	
Marker 80	1:58.567	0:00.000	decimal	Cue	
Marker 93	2:06.065	0:00.000	decimal	Cue	
Marker 94	2:13.459	0:00.000	decimal	Cue	
Marker 95	2:19.103	0:00.000	decimal	Cue	
Marker 96	2:25.766	0:00.000	decimal	Cue	
Marker 116	2:33.491	0:00.000	decimal	Cue	
Marker 122	2:47.653	0:00.000	decimal	Cue	
Marker 123	2:56.681	0:00.000	decimal	Cue	
Marker 124	3:05.046	0:00.000	decimal	Cue	
Marker 131	3:17.200	0:00.000	decimal	Cue	
Marker 138	3:24.965	0:00.000	decimal	Cue	
Marker 139	3:36.935	0:00.000	decimal	Cue	
Marker 145	3:43.565	0:00.000	decimal	Cue	
Marker 146	3:51.949	0:00.000	decimal	Cue	
Marker 147	3:59.725	0:00.000	decimal	Cue	
Marker 153	4:02.919	0:00.000	decimal	Cue	
Marker 154	4:10.559	0:00.000	decimal	Cue	
Marker 155	4:15.087	0:00.000	decimal	Cue	
Marker 174	4:25.413	0:00.000	decimal	Cue	
