Name	Start	Duration	Time Format	Type	Description
Marker 14	0:10.460	0:00.000	decimal	Cue	
Marker 23	0:16.499	0:00.000	decimal	Cue	
Marker 24	0:19.643	0:00.000	decimal	Cue	
Marker 39	0:31.174	0:00.000	decimal	Cue	
Marker 40	0:38.636	0:00.000	decimal	Cue	
Marker 41	0:51.662	0:00.000	decimal	Cue	
Marker 60	1:07.754	0:00.000	decimal	Cue	
Marker 61	1:15.915	0:00.000	decimal	Cue	
Marker 62	1:21.541	0:00.000	decimal	Cue	
Marker 63	1:32.534	0:00.000	decimal	Cue	
Marker 64	1:39.457	0:00.000	decimal	Cue	
Marker 79	1:45.726	0:00.000	decimal	Cue	
Marker 80	1:54.687	0:00.000	decimal	Cue	
