Name	Start	Duration	Time Format	Type	Description
Marker 06	0:07.785	0:00.000	decimal	Cue	
Marker 25	0:15.087	0:00.000	decimal	Cue	
Marker 26	0:17.892	0:00.000	decimal	Cue	
Marker 27	0:20.330	0:00.000	decimal	Cue	
Marker 35	0:28.164	0:00.000	decimal	Cue	
Marker 41	0:32.609	0:00.000	decimal	Cue	
Marker 49	0:41.990	0:00.000	decimal	Cue	
Marker 50	0:46.730	0:00.000	decimal	Cue	
Marker 51	0:55.259	0:00.000	decimal	Cue	
Marker 52	1:08.609	0:00.000	decimal	Cue	
Marker 64	1:13.717	0:00.000	decimal	Cue	
Marker 77	1:24.916	0:00.000	decimal	Cue	
Marker 78	1:33.519	0:00.000	decimal	Cue	
Marker 79	1:39.028	0:00.000	decimal	Cue	
Marker 91	1:50.615	0:00.000	decimal	Cue	
Marker 98	1:57.807	0:00.000	decimal	Cue	
Marker 99	2:05.002	0:00.000	decimal	Cue	
Marker 100	2:13.774	0:00.000	decimal	Cue	
Marker 107	2:19.633	0:00.000	decimal	Cue	
Marker 112	2:31.516	0:00.000	decimal	Cue	
Marker 113	2:42.893	0:00.000	decimal	Cue	
Marker 114	2:52.789	0:00.000	decimal	Cue	
Marker 115	2:57.388	0:00.000	decimal	Cue	
Marker 123	3:05.472	0:00.000	decimal	Cue	
Marker 131	3:16.161	0:00.000	decimal	Cue	
Marker 132	3:22.346	0:00.000	decimal	Cue	
Marker 133	3:31.374	0:00.000	decimal	Cue	
