Name	Start	Duration	Time Format	Type	Description
Marker 12	0:04.883	0:00.000	decimal	Cue	
Marker 13	0:17.257	0:00.000	decimal	Cue	
Marker 19	0:22.918	0:00.000	decimal	Cue	
Marker 23	0:31.954	0:00.000	decimal	Cue	
Marker 39	0:41.287	0:00.000	decimal	Cue	
Marker 40	0:51.980	0:00.000	decimal	Cue	
Marker 41	0:59.426	0:00.000	decimal	Cue	
Marker 158	1:07.581	0:00.000	decimal	Cue	
Marker 160	1:18.324	0:00.000	decimal	Cue	
Marker 161	1:28.125	0:00.000	decimal	Cue	
Marker 168	1:33.698	0:00.000	decimal	Cue	
Marker 176	1:37.942	0:00.000	decimal	Cue	
Marker 184	1:43.949	0:00.000	decimal	Cue	
Marker 185	1:52.743	0:00.000	decimal	Cue	
Marker 186	1:58.911	0:00.000	decimal	Cue	
Marker 207	2:12.177	0:00.000	decimal	Cue	
Marker 226	2:20.654	0:00.000	decimal	Cue	
Marker 227	2:27.534	0:00.000	decimal	Cue	
