Name	Start	Duration	Time Format	Type	Description
Marker 20	0:08.816	0:00.000	decimal	Cue	
Marker 21	0:19.431	0:00.000	decimal	Cue	
Marker 22	0:23.440	0:00.000	decimal	Cue	
Marker 23	0:31.290	0:00.000	decimal	Cue	
Marker 28	0:41.200	0:00.000	decimal	Cue	
Marker 40	0:46.499	0:00.000	decimal	Cue	
Marker 41	0:55.159	0:00.000	decimal	Cue	
Marker 49	1:03.122	0:00.000	decimal	Cue	
Marker 57	1:06.482	0:00.000	decimal	Cue	
Marker 69	1:16.259	0:00.000	decimal	Cue	
Marker 80	1:23.905	0:00.000	decimal	Cue	
Marker 121	1:32.696	0:00.000	decimal	Cue	
Marker 147	1:41.344	0:00.000	decimal	Cue	
Marker 158	1:49.376	0:00.000	decimal	Cue	
Marker 180	1:59.946	0:00.000	decimal	Cue	
Marker 197	2:06.256	0:00.000	decimal	Cue	
Marker 198	2:09.018	0:00.000	decimal	Cue	
Marker 199	2:15.025	0:00.000	decimal	Cue	
