Name	Start	Duration	Time Format	Type	Description
Marker 05	0:05.034	0:00.000	decimal	Cue	
Marker 14	0:14.175	0:00.000	decimal	Cue	
Marker 47	0:24.030	0:00.000	decimal	Cue	
Marker 73	0:36.319	0:00.000	decimal	Cue	
Marker 74	0:40.744	0:00.000	decimal	Cue	
Marker 78	0:47.107	0:00.000	decimal	Cue	
Marker 79	0:54.501	0:00.000	decimal	Cue	
Marker 88	0:59.910	0:00.000	decimal	Cue	
Marker 107	1:11.857	0:00.000	decimal	Cue	
Marker 119	1:16.920	0:00.000	decimal	Cue	
Marker 124	1:20.888	0:00.000	decimal	Cue	
Marker 143	1:27.926	0:00.000	decimal	Cue	
Marker 144	1:33.777	0:00.000	decimal	Cue	
Marker 152	1:38.150	0:00.000	decimal	Cue	
Marker 153	1:48.479	0:00.000	decimal	Cue	
Marker 185	1:57.758	0:00.000	decimal	Cue	
Marker 194	2:06.294	0:00.000	decimal	Cue	
Marker 195	2:10.037	0:00.000	decimal	Cue	
Marker 202	2:13.347	0:00.000	decimal	Cue	
Marker 207	2:21.608	0:00.000	decimal	Cue	
Marker 222	2:30.405	0:00.000	decimal	Cue	
Marker 229	2:39.181	0:00.000	decimal	Cue	
Marker 252	2:52.141	0:00.000	decimal	Cue	
Marker 253	2:56.141	0:00.000	decimal	Cue	
Marker 273	3:04.929	0:00.000	decimal	Cue	
Marker 278	3:22.700	0:00.000	decimal	Cue	
Marker 284	3:32.035	0:00.000	decimal	Cue	
Marker 293	3:38.675	0:00.000	decimal	Cue	
Marker 318	3:45.723	0:00.000	decimal	Cue	
Marker 335	3:49.859	0:00.000	decimal	Cue	
Marker 345	3:55.424	0:00.000	decimal	Cue	
Marker 359	4:02.554	0:00.000	decimal	Cue	
Marker 369	4:08.261	0:00.000	decimal	Cue	
