Name	Start	Duration	Time Format	Type	Description
Marker 01	0:05.799	0:00.000	decimal	Cue	
Marker 03	0:12.069	0:00.000	decimal	Cue	
Marker 08	0:22.115	0:00.000	decimal	Cue	
Marker 12	0:36.911	0:00.000	decimal	Cue	
Marker 13	0:42.667	0:00.000	decimal	Cue	
Marker 18	0:47.472	0:00.000	decimal	Cue	
Marker 19	0:51.949	0:00.000	decimal	Cue	
Marker 20	0:59.868	0:00.000	decimal	Cue	
Marker 32	1:10.979	0:00.000	decimal	Cue	
Marker 33	1:19.802	0:00.000	decimal	Cue	
Marker 34	1:23.408	0:00.000	decimal	Cue	
Marker 40	1:31.836	0:00.000	decimal	Cue	
Marker 49	1:38.317	0:00.000	decimal	Cue	
Marker 58	1:45.360	0:00.000	decimal	Cue	
Marker 62	1:54.962	0:00.000	decimal	Cue	
Marker 67	2:02.352	0:00.000	decimal	Cue	
Marker 68	2:11.130	0:00.000	decimal	Cue	
Marker 69	2:14.484	0:00.000	decimal	Cue	
Marker 93	2:21.383	0:00.000	decimal	Cue	
Marker 94	2:25.919	0:00.000	decimal	Cue	
Marker 113	2:40.871	0:00.000	decimal	Cue	
Marker 127	2:45.363	0:00.000	decimal	Cue	
Marker 128	2:53.045	0:00.000	decimal	Cue	
Marker 129	3:00.640	0:00.000	decimal	Cue	
Marker 130	3:07.023	0:00.000	decimal	Cue	
Marker 131	3:13.873	0:00.000	decimal	Cue	
Marker 132	3:16.313	0:00.000	decimal	Cue	
Marker 137	3:26.834	0:00.000	decimal	Cue	
Marker 138	3:32.034	0:00.000	decimal	Cue	
Marker 142	3:36.952	0:00.000	decimal	Cue	
Marker 143	3:44.672	0:00.000	decimal	Cue	
Marker 144	3:50.578	0:00.000	decimal	Cue	
Marker 145	3:55.229	0:00.000	decimal	Cue	
Marker 146	4:05.352	0:00.000	decimal	Cue	
Marker 147	4:12.202	0:00.000	decimal	Cue	
Marker 174	4:23.885	0:00.000	decimal	Cue	
Marker 179	4:34.707	0:00.000	decimal	Cue	
Marker 189	4:42.956	0:00.000	decimal	Cue	
Marker 190	4:48.926	0:00.000	decimal	Cue	
Marker 194	4:56.730	0:00.000	decimal	Cue	
Marker 199	5:02.149	0:00.000	decimal	Cue	
Marker 200	5:09.275	0:00.000	decimal	Cue	
