Name	Start	Duration	Time Format	Type	Description
Marker 01	0:04.714	0:00.000	decimal	Cue	
Marker 02	0:11.569	0:00.000	decimal	Cue	
Marker 03	0:19.254	0:00.000	decimal	Cue	
Marker 10	0:32.806	0:00.000	decimal	Cue	
Marker 17	0:37.270	0:00.000	decimal	Cue	
Marker 18	0:49.290	0:00.000	decimal	Cue	
Marker 25	0:58.761	0:00.000	decimal	Cue	
Marker 26	1:08.026	0:00.000	decimal	Cue	
Marker 27	1:13.486	0:00.000	decimal	Cue	
Marker 28	1:19.871	0:00.000	decimal	Cue	
Marker 60	1:32.027	0:00.000	decimal	Cue	
Marker 61	1:35.817	0:00.000	decimal	Cue	
Marker 62	1:47.811	0:00.000	decimal	Cue	
Marker 63	1:54.661	0:00.000	decimal	Cue	
Marker 64	2:08.331	0:00.000	decimal	Cue	
Marker 65	2:19.921	0:00.000	decimal	Cue	
Marker 94	2:36.528	0:00.000	decimal	Cue	
Marker 107	2:43.082	0:00.000	decimal	Cue	
Marker 108	2:51.009	0:00.000	decimal	Cue	
Marker 109	2:59.608	0:00.000	decimal	Cue	
Marker 111	3:12.668	0:00.000	decimal	Cue	
Marker 112	3:18.744	0:00.000	decimal	Cue	
Marker 120	3:34.687	0:00.000	decimal	Cue	
Marker 121	3:37.937	0:00.000	decimal	Cue	
Marker 129	3:48.096	0:00.000	decimal	Cue	
Marker 130	3:57.857	0:00.000	decimal	Cue	
Marker 145	4:11.566	0:00.000	decimal	Cue	
Marker 163	4:18.414	0:00.000	decimal	Cue	
Marker 171	4:22.691	0:00.000	decimal	Cue	
Marker 179	4:31.784	0:00.000	decimal	Cue	
Marker 180	4:40.405	0:00.000	decimal	Cue	
