Name	Start	Duration	Time Format	Type	Description
Marker 01	0:04.166	0:00.000	decimal	Cue	
Marker 08	0:18.356	0:00.000	decimal	Cue	
Marker 18	0:25.931	0:00.000	decimal	Cue	
Marker 23	0:31.563	0:00.000	decimal	Cue	
Marker 41	0:40.145	0:00.000	decimal	Cue	
Marker 46	0:51.650	0:00.000	decimal	Cue	
Marker 50	1:00.523	0:00.000	decimal	Cue	
Marker 51	1:11.303	0:00.000	decimal	Cue	
Marker 131	1:18.864	0:00.000	decimal	Cue	
Marker 52	1:26.059	0:00.000	decimal	Cue	
Marker 53	1:30.643	0:00.000	decimal	Cue	
Marker 59	1:39.876	0:00.000	decimal	Cue	
Marker 60	1:43.374	0:00.000	decimal	Cue	
Marker 72	1:55.875	0:00.000	decimal	Cue	
Marker 73	2:04.585	0:00.000	decimal	Cue	
Marker 74	2:07.205	0:00.000	decimal	Cue	
Marker 76	2:15.272	0:00.000	decimal	Cue	
Marker 94	2:31.440	0:00.000	decimal	Cue	
Marker 103	2:37.810	0:00.000	decimal	Cue	
Marker 104	2:41.885	0:00.000	decimal	Cue	
Marker 105	2:49.370	0:00.000	decimal	Cue	
Marker 106	2:58.360	0:00.000	decimal	Cue	
Marker 117	3:08.947	0:00.000	decimal	Cue	
Marker 118	3:20.697	0:00.000	decimal	Cue	
Marker 119	3:30.501	0:00.000	decimal	Cue	
Marker 121	3:41.941	0:00.000	decimal	Cue	
Marker 122	3:53.059	0:00.000	decimal	Cue	
Marker 130	4:00.352	0:00.000	decimal	Cue	
