Name	Start	Duration	Time Format	Type	Description
Marker 04	0:10.410	0:00.000	decimal	Cue	
Marker 08	0:16.804	0:00.000	decimal	Cue	
Marker 12	0:26.752	0:00.000	decimal	Cue	
Marker 13	0:34.396	0:00.000	decimal	Cue	
Marker 23	0:45.694	0:00.000	decimal	Cue	
Marker 24	0:50.314	0:00.000	decimal	Cue	
Marker 39	0:59.127	0:00.000	decimal	Cue	
Marker 48	1:10.013	0:00.000	decimal	Cue	
Marker 53	1:13.420	0:00.000	decimal	Cue	
Marker 57	1:19.087	0:00.000	decimal	Cue	
Marker 74	1:32.950	0:00.000	decimal	Cue	
Marker 81	1:37.870	0:00.000	decimal	Cue	
Marker 86	1:48.220	0:00.000	decimal	Cue	
Marker 91	1:53.587	0:00.000	decimal	Cue	
Marker 97	1:58.686	0:00.000	decimal	Cue	
Marker 106	2:09.452	0:00.000	decimal	Cue	
Marker 107	2:13.331	0:00.000	decimal	Cue	
Marker 108	2:18.372	0:00.000	decimal	Cue	
Marker 109	2:25.276	0:00.000	decimal	Cue	
Marker 110	2:37.289	0:00.000	decimal	Cue	
Marker 119	2:48.975	0:00.000	decimal	Cue	
Marker 124	2:52.970	0:00.000	decimal	Cue	
Marker 125	2:59.293	0:00.000	decimal	Cue	
Marker 149	3:12.536	0:00.000	decimal	Cue	
Marker 166	3:24.336	0:00.000	decimal	Cue	
Marker 183	3:38.057	0:00.000	decimal	Cue	
Marker 184	3:47.590	0:00.000	decimal	Cue	
Marker 186	4:02.351	0:00.000	decimal	Cue	
Marker 191	4:11.279	0:00.000	decimal	Cue	
Marker 195	4:21.120	0:00.000	decimal	Cue	
Marker 200	4:28.607	0:00.000	decimal	Cue	
Marker 201	4:38.107	0:00.000	decimal	Cue	
Marker 205	4:47.737	0:00.000	decimal	Cue	
Marker 209	4:57.340	0:00.000	decimal	Cue	
Marker 217	5:01.797	0:00.000	decimal	Cue	
Marker 221	5:06.388	0:00.000	decimal	Cue	
Marker 222	5:16.278	0:00.000	decimal	Cue	
Marker 235	5:22.799	0:00.000	decimal	Cue	
Marker 241	5:32.736	0:00.000	decimal	Cue	
Marker 245	5:41.368	0:00.000	decimal	Cue	
