Name	Start	Duration	Time Format	Type	Description
Marker 05	0:06.132	0:00.000	decimal	Cue	
Marker 06	0:10.955	0:00.000	decimal	Cue	
Marker 13	0:13.934	0:00.000	decimal	Cue	
Marker 14	0:18.616	0:00.000	decimal	Cue	
Marker 20	0:29.408	0:00.000	decimal	Cue	
Marker 38	0:38.830	0:00.000	decimal	Cue	
Marker 39	0:43.704	0:00.000	decimal	Cue	
Marker 40	0:49.253	0:00.000	decimal	Cue	
Marker 41	0:55.664	0:00.000	decimal	Cue	
Marker 42	1:00.333	0:00.000	decimal	Cue	
Marker 50	1:07.302	0:00.000	decimal	Cue	
Marker 59	1:16.039	0:00.000	decimal	Cue	
Marker 66	1:23.176	0:00.000	decimal	Cue	
Marker 70	1:26.827	0:00.000	decimal	Cue	
Marker 79	1:32.337	0:00.000	decimal	Cue	
Marker 83	1:39.288	0:00.000	decimal	Cue	
Marker 98	1:47.451	0:00.000	decimal	Cue	
Marker 106	1:57.282	0:00.000	decimal	Cue	
Marker 117	2:08.282	0:00.000	decimal	Cue	
Marker 121	2:17.013	0:00.000	decimal	Cue	
Marker 125	2:21.781	0:00.000	decimal	Cue	
Marker 126	2:28.059	0:00.000	decimal	Cue	
Marker 139	2:36.476	0:00.000	decimal	Cue	
Marker 143	2:42.687	0:00.000	decimal	Cue	
Marker 155	2:45.677	0:00.000	decimal	Cue	
Marker 166	2:56.685	0:00.000	decimal	Cue	
Marker 167	3:01.105	0:00.000	decimal	Cue	
Marker 182	3:12.037	0:00.000	decimal	Cue	
Marker 187	3:19.020	0:00.000	decimal	Cue	
Marker 188	3:24.339	0:00.000	decimal	Cue	
