Name	Start	Duration	Time Format	Type	Description
Marker 01	0:06.050	0:00.000	decimal	Cue	
Marker 02	0:11.075	0:00.000	decimal	Cue	
Marker 03	0:27.516	0:00.000	decimal	Cue	
Marker 04	0:35.680	0:00.000	decimal	Cue	
Marker 14	0:51.795	0:00.000	decimal	Cue	
Marker 20	1:00.817	0:00.000	decimal	Cue	
Marker 21	1:07.407	0:00.000	decimal	Cue	
Marker 22	1:14.961	0:00.000	decimal	Cue	
Marker 39	1:19.971	0:00.000	decimal	Cue	
Marker 40	1:30.351	0:00.000	decimal	Cue	
Marker 47	1:37.469	0:00.000	decimal	Cue	
Marker 54	1:44.411	0:00.000	decimal	Cue	
Marker 55	1:52.051	0:00.000	decimal	Cue	
Marker 56	2:01.801	0:00.000	decimal	Cue	
Marker 61	2:07.294	0:00.000	decimal	Cue	
Marker 62	2:14.670	0:00.000	decimal	Cue	
Marker 71	2:20.019	0:00.000	decimal	Cue	
Marker 86	2:26.561	0:00.000	decimal	Cue	
Marker 90	2:34.399	0:00.000	decimal	Cue	
Marker 91	2:42.300	0:00.000	decimal	Cue	
Marker 142	2:47.476	0:00.000	decimal	Cue	
Marker 97	2:56.134	0:00.000	decimal	Cue	
Marker 98	3:02.017	0:00.000	decimal	Cue	
Marker 110	3:12.088	0:00.000	decimal	Cue	
Marker 116	3:22.762	0:00.000	decimal	Cue	
Marker 118	3:30.842	0:00.000	decimal	Cue	
Marker 119	3:37.412	0:00.000	decimal	Cue	
Marker 129	3:46.237	0:00.000	decimal	Cue	
Marker 136	3:54.648	0:00.000	decimal	Cue	
Marker 140	4:06.891	0:00.000	decimal	Cue	
