Name	Start	Duration	Time Format	Type	Description
Marker 10	0:10.376	0:00.000	decimal	Cue	
Marker 17	0:24.966	0:00.000	decimal	Cue	
Marker 24	0:34.081	0:00.000	decimal	Cue	
Marker 26	0:41.485	0:00.000	decimal	Cue	
Marker 27	0:49.105	0:00.000	decimal	Cue	
Marker 28	0:56.765	0:00.000	decimal	Cue	
Marker 62	1:11.641	0:00.000	decimal	Cue	
Marker 80	1:19.307	0:00.000	decimal	Cue	
Marker 81	1:31.533	0:00.000	decimal	Cue	
Marker 88	1:40.138	0:00.000	decimal	Cue	
Marker 90	1:47.053	0:00.000	decimal	Cue	
Marker 115	2:07.800	0:00.000	decimal	Cue	
Marker 116	2:18.323	0:00.000	decimal	Cue	
Marker 125	2:25.312	0:00.000	decimal	Cue	
Marker 147	2:31.126	0:00.000	decimal	Cue	
Marker 168	2:40.641	0:00.000	decimal	Cue	
Marker 177	2:56.486	0:00.000	decimal	Cue	
Marker 178	3:03.251	0:00.000	decimal	Cue	
Marker 187	3:06.689	0:00.000	decimal	Cue	
Marker 197	3:16.345	0:00.000	decimal	Cue	
Marker 198	3:29.695	0:00.000	decimal	Cue	
Marker 199	3:35.805	0:00.000	decimal	Cue	
Marker 211	3:40.961	0:00.000	decimal	Cue	
Marker 212	3:49.365	0:00.000	decimal	Cue	
Marker 213	3:55.426	0:00.000	decimal	Cue	
Marker 220	3:57.881	0:00.000	decimal	Cue	
Marker 229	4:07.967	0:00.000	decimal	Cue	
Marker 231	4:18.112	0:00.000	decimal	Cue	
Marker 238	4:27.079	0:00.000	decimal	Cue	
Marker 249	4:36.145	0:00.000	decimal	Cue	
Marker 267	4:43.732	0:00.000	decimal	Cue	
Marker 268	4:49.092	0:00.000	decimal	Cue	
Marker 279	4:59.056	0:00.000	decimal	Cue	
Marker 280	5:07.519	0:00.000	decimal	Cue	
Marker 281	5:14.749	0:00.000	decimal	Cue	
Marker 282	5:17.859	0:00.000	decimal	Cue	
Marker 283	5:23.495	0:00.000	decimal	Cue	
Marker 284	5:29.349	0:00.000	decimal	Cue	
Marker 297	5:38.014	0:00.000	decimal	Cue	
Marker 308	5:53.352	0:00.000	decimal	Cue	
Marker 314	6:07.443	0:00.000	decimal	Cue	
Marker 315	6:12.660	0:00.000	decimal	Cue	
Marker 316	6:23.810	0:00.000	decimal	Cue	
Marker 322	6:33.878	0:00.000	decimal	Cue	
