Name	Start	Duration	Time Format	Type	Description
Marker 01	0:14.631	0:00.000	decimal	Cue	
Marker 02	0:23.731	0:00.000	decimal	Cue	
Marker 21	0:29.461	0:00.000	decimal	Cue	
Marker 22	0:36.230	0:00.000	decimal	Cue	
Marker 23	0:43.824	0:00.000	decimal	Cue	
Marker 29	0:52.869	0:00.000	decimal	Cue	
Marker 62	1:01.405	0:00.000	decimal	Cue	
Marker 76	1:09.803	0:00.000	decimal	Cue	
Marker 77	1:14.267	0:00.000	decimal	Cue	
Marker 79	1:25.363	0:00.000	decimal	Cue	
Marker 95	1:40.688	0:00.000	decimal	Cue	
Marker 102	1:45.466	0:00.000	decimal	Cue	
Marker 104	1:55.456	0:00.000	decimal	Cue	
Marker 116	2:04.844	0:00.000	decimal	Cue	
Marker 117	2:15.949	0:00.000	decimal	Cue	
Marker 124	2:23.354	0:00.000	decimal	Cue	
Marker 132	2:34.564	0:00.000	decimal	Cue	
Marker 148	2:38.938	0:00.000	decimal	Cue	
Marker 149	2:44.838	0:00.000	decimal	Cue	
Marker 150	2:51.268	0:00.000	decimal	Cue	
Marker 152	3:00.927	0:00.000	decimal	Cue	
Marker 156	3:13.241	0:00.000	decimal	Cue	
Marker 157	3:19.681	0:00.000	decimal	Cue	
Marker 158	3:26.761	0:00.000	decimal	Cue	
Marker 159	3:41.217	0:00.000	decimal	Cue	
Marker 160	3:49.527	0:00.000	decimal	Cue	
Marker 172	4:01.712	0:00.000	decimal	Cue	
Marker 173	4:06.296	0:00.000	decimal	Cue	
Marker 180	4:11.866	0:00.000	decimal	Cue	
Marker 181	4:14.156	0:00.000	decimal	Cue	
Marker 191	4:23.382	0:00.000	decimal	Cue	
Marker 192	4:28.228	0:00.000	decimal	Cue	
Marker 201	4:39.101	0:00.000	decimal	Cue	
Marker 212	4:48.284	0:00.000	decimal	Cue	
Marker 227	4:53.364	0:00.000	decimal	Cue	
Marker 243	5:01.402	0:00.000	decimal	Cue	
Marker 244	5:04.336	0:00.000	decimal	Cue	
Marker 245	5:09.587	0:00.000	decimal	Cue	
Marker 261	5:17.043	0:00.000	decimal	Cue	
Marker 262	5:21.733	0:00.000	decimal	Cue	
Marker 264	5:31.060	0:00.000	decimal	Cue	
Marker 265	5:37.310	0:00.000	decimal	Cue	
Marker 293	5:49.794	0:00.000	decimal	Cue	
Marker 294	5:55.534	0:00.000	decimal	Cue	
Marker 301	6:02.435	0:00.000	decimal	Cue	
Marker 317	6:15.244	0:00.000	decimal	Cue	
Marker 318	6:24.410	0:00.000	decimal	Cue	
Marker 327	6:32.897	0:00.000	decimal	Cue	
Marker 328	6:36.233	0:00.000	decimal	Cue	
Marker 339	6:46.062	0:00.000	decimal	Cue	
Marker 355	6:53.747	0:00.000	decimal	Cue	
Marker 356	6:57.517	0:00.000	decimal	Cue	
