Name	Start	Duration	Time Format	Type	Description
Marker 01	0:08.664	0:00.000	decimal	Cue	
Marker 02	0:14.994	0:00.000	decimal	Cue	
Marker 03	0:23.358	0:00.000	decimal	Cue	
Marker 04	0:31.879	0:00.000	decimal	Cue	
Marker 18	0:42.191	0:00.000	decimal	Cue	
Marker 19	0:49.423	0:00.000	decimal	Cue	
Marker 28	1:01.462	0:00.000	decimal	Cue	
Marker 29	1:07.412	0:00.000	decimal	Cue	
Marker 30	1:12.862	0:00.000	decimal	Cue	
Marker 52	1:25.021	0:00.000	decimal	Cue	
Marker 87	1:37.017	0:00.000	decimal	Cue	
Marker 100	1:42.290	0:00.000	decimal	Cue	
Marker 101	1:51.160	0:00.000	decimal	Cue	
Marker 116	2:01.855	0:00.000	decimal	Cue	
Marker 117	2:08.771	0:00.000	decimal	Cue	
Marker 123	2:19.602	0:00.000	decimal	Cue	
Marker 124	2:23.856	0:00.000	decimal	Cue	
Marker 137	2:38.650	0:00.000	decimal	Cue	
Marker 144	2:43.736	0:00.000	decimal	Cue	
Marker 145	2:55.564	0:00.000	decimal	Cue	
Marker 147	3:00.360	0:00.000	decimal	Cue	
Marker 154	3:11.324	0:00.000	decimal	Cue	
Marker 155	3:20.334	0:00.000	decimal	Cue	
Marker 156	3:28.234	0:00.000	decimal	Cue	
Marker 157	3:35.930	0:00.000	decimal	Cue	
Marker 180	3:45.605	0:00.000	decimal	Cue	
Marker 189	3:50.435	0:00.000	decimal	Cue	
Marker 190	3:55.562	0:00.000	decimal	Cue	
Marker 198	4:06.151	0:00.000	decimal	Cue	
Marker 199	4:11.894	0:00.000	decimal	Cue	
Marker 200	4:17.799	0:00.000	decimal	Cue	
Marker 207	4:23.960	0:00.000	decimal	Cue	
