Name	Start	Duration	Time Format	Type	Description
Marker 04	0:11.106	0:00.000	decimal	Cue	
Marker 05	0:16.888	0:00.000	decimal	Cue	
Marker 22	0:30.694	0:00.000	decimal	Cue	
Marker 23	0:34.854	0:00.000	decimal	Cue	
Marker 24	0:45.064	0:00.000	decimal	Cue	
Marker 25	1:05.524	0:00.000	decimal	Cue	
Marker 27	1:11.932	0:00.000	decimal	Cue	
Marker 36	1:20.736	0:00.000	decimal	Cue	
Marker 37	1:34.786	0:00.000	decimal	Cue	
Marker 45	1:46.115	0:00.000	decimal	Cue	
Marker 46	1:55.733	0:00.000	decimal	Cue	
Marker 66	2:03.297	0:00.000	decimal	Cue	
Marker 72	2:07.815	0:00.000	decimal	Cue	
Marker 73	2:17.108	0:00.000	decimal	Cue	
Marker 75	2:29.096	0:00.000	decimal	Cue	
Marker 80	2:36.856	0:00.000	decimal	Cue	
Marker 86	2:45.035	0:00.000	decimal	Cue	
Marker 107	2:55.380	0:00.000	decimal	Cue	
Marker 108	3:01.200	0:00.000	decimal	Cue	
Marker 123	3:12.016	0:00.000	decimal	Cue	
Marker 147	3:25.430	0:00.000	decimal	Cue	
Marker 155	3:33.140	0:00.000	decimal	Cue	
Marker 191	3:47.879	0:00.000	decimal	Cue	
Marker 201	3:56.216	0:00.000	decimal	Cue	
Marker 202	3:59.006	0:00.000	decimal	Cue	
Marker 215	4:04.977	0:00.000	decimal	Cue	
Marker 226	4:14.119	0:00.000	decimal	Cue	
Marker 238	4:18.523	0:00.000	decimal	Cue	
Marker 239	4:25.623	0:00.000	decimal	Cue	
Marker 254	4:34.615	0:00.000	decimal	Cue	
Marker 262	4:39.862	0:00.000	decimal	Cue	
Marker 283	4:46.184	0:00.000	decimal	Cue	
Marker 284	4:52.441	0:00.000	decimal	Cue	
Marker 285	4:58.740	0:00.000	decimal	Cue	
Marker 298	5:07.308	0:00.000	decimal	Cue	
