Name	Start	Duration	Time Format	Type	Description
Marker 05	0:06.940	0:00.000	decimal	Cue	
Marker 06	0:14.221	0:00.000	decimal	Cue	
Marker 20	0:23.268	0:00.000	decimal	Cue	
Marker 22	0:31.782	0:00.000	decimal	Cue	
Marker 30	0:47.246	0:00.000	decimal	Cue	
Marker 32	0:57.160	0:00.000	decimal	Cue	
Marker 38	1:04.738	0:00.000	decimal	Cue	
Marker 39	1:09.338	0:00.000	decimal	Cue	
Marker 40	1:13.014	0:00.000	decimal	Cue	
Marker 41	1:20.778	0:00.000	decimal	Cue	
Marker 42	1:32.479	0:00.000	decimal	Cue	
Marker 43	1:38.044	0:00.000	decimal	Cue	
Marker 57	1:47.231	0:00.000	decimal	Cue	
Marker 58	1:54.100	0:00.000	decimal	Cue	
Marker 71	2:03.486	0:00.000	decimal	Cue	
Marker 72	2:11.550	0:00.000	decimal	Cue	
Marker 73	2:19.926	0:00.000	decimal	Cue	
Marker 96	2:38.689	0:00.000	decimal	Cue	
Marker 97	2:46.909	0:00.000	decimal	Cue	
Marker 99	2:52.406	0:00.000	decimal	Cue	
Marker 103	2:59.795	0:00.000	decimal	Cue	
Marker 111	3:08.509	0:00.000	decimal	Cue	
Marker 112	3:18.469	0:00.000	decimal	Cue	
Marker 114	3:25.477	0:00.000	decimal	Cue	
Marker 129	3:33.011	0:00.000	decimal	Cue	
Marker 133	3:46.056	0:00.000	decimal	Cue	
Marker 134	3:53.416	0:00.000	decimal	Cue	
Marker 140	4:02.349	0:00.000	decimal	Cue	
Marker 141	4:13.839	0:00.000	decimal	Cue	
Marker 145	4:20.163	0:00.000	decimal	Cue	
Marker 149	4:30.098	0:00.000	decimal	Cue	
Marker 154	4:35.215	0:00.000	decimal	Cue	
Marker 155	4:37.556	0:00.000	decimal	Cue	
Marker 189	4:47.593	0:00.000	decimal	Cue	
