Name	Start	Duration	Time Format	Type	Description
Marker 04	0:06.317	0:00.000	decimal	Cue	
Marker 15	0:16.467	0:00.000	decimal	Cue	
Marker 16	0:22.741	0:00.000	decimal	Cue	
Marker 17	0:28.455	0:00.000	decimal	Cue	
Marker 18	0:34.490	0:00.000	decimal	Cue	
Marker 28	0:38.527	0:00.000	decimal	Cue	
Marker 41	0:44.721	0:00.000	decimal	Cue	
Marker 42	0:50.396	0:00.000	decimal	Cue	
Marker 43	0:53.728	0:00.000	decimal	Cue	
Marker 44	1:03.213	0:00.000	decimal	Cue	
Marker 45	1:12.992	0:00.000	decimal	Cue	
Marker 46	1:19.538	0:00.000	decimal	Cue	
Marker 47	1:27.047	0:00.000	decimal	Cue	
Marker 52	1:33.073	0:00.000	decimal	Cue	
Marker 53	1:43.257	0:00.000	decimal	Cue	
Marker 57	1:47.914	0:00.000	decimal	Cue	
Marker 58	2:01.714	0:00.000	decimal	Cue	
Marker 64	2:08.293	0:00.000	decimal	Cue	
Marker 65	2:12.679	0:00.000	decimal	Cue	
Marker 66	2:16.619	0:00.000	decimal	Cue	
Marker 83	2:27.076	0:00.000	decimal	Cue	
Marker 98	2:35.277	0:00.000	decimal	Cue	
Marker 99	2:38.437	0:00.000	decimal	Cue	
Marker 107	2:44.299	0:00.000	decimal	Cue	
Marker 116	2:50.441	0:00.000	decimal	Cue	
Marker 146	2:57.238	0:00.000	decimal	Cue	
Marker 156	3:08.181	0:00.000	decimal	Cue	
Marker 166	3:13.496	0:00.000	decimal	Cue	
Marker 167	3:19.016	0:00.000	decimal	Cue	
Marker 186	3:24.060	0:00.000	decimal	Cue	
Marker 193	3:35.466	0:00.000	decimal	Cue	
Marker 195	3:39.574	0:00.000	decimal	Cue	
Marker 203	3:46.207	0:00.000	decimal	Cue	
Marker 204	3:53.530	0:00.000	decimal	Cue	
Marker 209	3:58.096	0:00.000	decimal	Cue	
Marker 211	4:07.673	0:00.000	decimal	Cue	
Marker 212	4:13.203	0:00.000	decimal	Cue	
Marker 213	4:23.557	0:00.000	decimal	Cue	
Marker 217	4:35.135	0:00.000	decimal	Cue	
Marker 222	4:46.145	0:00.000	decimal	Cue	
Marker 234	4:52.206	0:00.000	decimal	Cue	
Marker 235	4:55.657	0:00.000	decimal	Cue	
Marker 240	5:00.765	0:00.000	decimal	Cue	
