Name	Start	Duration	Time Format	Type	Description
Marker 01	0:07.927	0:00.000	decimal	Cue	
Marker 10	0:16.313	0:00.000	decimal	Cue	
Marker 22	0:25.978	0:00.000	decimal	Cue	
Marker 23	0:36.427	0:00.000	decimal	Cue	
Marker 24	0:42.327	0:00.000	decimal	Cue	
Marker 25	0:46.535	0:00.000	decimal	Cue	
Marker 26	0:55.038	0:00.000	decimal	Cue	
Marker 27	0:58.647	0:00.000	decimal	Cue	
Marker 32	1:06.664	0:00.000	decimal	Cue	
Marker 33	1:12.095	0:00.000	decimal	Cue	
Marker 42	1:20.566	0:00.000	decimal	Cue	
Marker 43	1:27.786	0:00.000	decimal	Cue	
Marker 48	1:32.237	0:00.000	decimal	Cue	
Marker 65	1:37.171	0:00.000	decimal	Cue	
Marker 78	1:41.804	0:00.000	decimal	Cue	
Marker 79	1:46.057	0:00.000	decimal	Cue	
Marker 87	1:56.887	0:00.000	decimal	Cue	
Marker 88	2:01.571	0:00.000	decimal	Cue	
Marker 89	2:07.772	0:00.000	decimal	Cue	
Marker 93	2:12.538	0:00.000	decimal	Cue	
Marker 103	2:18.173	0:00.000	decimal	Cue	
Marker 104	2:31.321	0:00.000	decimal	Cue	
Marker 105	2:40.056	0:00.000	decimal	Cue	
Marker 120	2:46.756	0:00.000	decimal	Cue	
Marker 121	2:52.416	0:00.000	decimal	Cue	
Marker 122	2:55.996	0:00.000	decimal	Cue	
Marker 123	2:59.316	0:00.000	decimal	Cue	
Marker 142	3:10.560	0:00.000	decimal	Cue	
Marker 148	3:14.500	0:00.000	decimal	Cue	
Marker 158	3:25.905	0:00.000	decimal	Cue	
Marker 159	3:32.281	0:00.000	decimal	Cue	
Marker 163	3:39.026	0:00.000	decimal	Cue	
Marker 167	3:48.010	0:00.000	decimal	Cue	
Marker 168	3:53.296	0:00.000	decimal	Cue	
Marker 169	3:57.700	0:00.000	decimal	Cue	
Marker 180	4:04.021	0:00.000	decimal	Cue	
Marker 203	4:11.104	0:00.000	decimal	Cue	
Marker 207	4:21.682	0:00.000	decimal	Cue	
Marker 223	4:29.171	0:00.000	decimal	Cue	
Marker 232	4:32.716	0:00.000	decimal	Cue	
Marker 237	4:40.083	0:00.000	decimal	Cue	
Marker 255	4:46.025	0:00.000	decimal	Cue	
Marker 260	4:51.470	0:00.000	decimal	Cue	
Marker 261	4:56.013	0:00.000	decimal	Cue	
Marker 269	5:04.350	0:00.000	decimal	Cue	
Marker 279	5:08.913	0:00.000	decimal	Cue	
Marker 293	5:14.154	0:00.000	decimal	Cue	
Marker 294	5:20.258	0:00.000	decimal	Cue	
