Name	Start	Duration	Time Format	Type	Description
Marker 01	0:11.808	0:00.000	decimal	Cue	
Marker 11	0:19.427	0:00.000	decimal	Cue	
Marker 12	0:27.261	0:00.000	decimal	Cue	
Marker 15	0:31.375	0:00.000	decimal	Cue	
Marker 26	0:49.545	0:00.000	decimal	Cue	
Marker 27	0:54.285	0:00.000	decimal	Cue	
Marker 28	1:02.770	0:00.000	decimal	Cue	
Marker 33	1:09.135	0:00.000	decimal	Cue	
Marker 69	1:22.739	0:00.000	decimal	Cue	
Marker 70	1:26.011	0:00.000	decimal	Cue	
Marker 74	1:31.631	0:00.000	decimal	Cue	
Marker 75	1:37.916	0:00.000	decimal	Cue	
Marker 76	1:43.828	0:00.000	decimal	Cue	
Marker 77	1:50.866	0:00.000	decimal	Cue	
Marker 94	1:57.376	0:00.000	decimal	Cue	
