Name	Start	Duration	Time Format	Type	Description
Marker 06	0:05.711	0:00.000	decimal	Cue	
Marker 07	0:12.861	0:00.000	decimal	Cue	
Marker 11	0:18.906	0:00.000	decimal	Cue	
Marker 12	0:24.714	0:00.000	decimal	Cue	
Marker 19	0:31.393	0:00.000	decimal	Cue	
Marker 20	0:38.447	0:00.000	decimal	Cue	
Marker 21	0:44.140	0:00.000	decimal	Cue	
Marker 26	0:48.530	0:00.000	decimal	Cue	
Marker 39	0:59.274	0:00.000	decimal	Cue	
Marker 40	1:11.713	0:00.000	decimal	Cue	
Marker 41	1:17.275	0:00.000	decimal	Cue	
Marker 42	1:22.066	0:00.000	decimal	Cue	
Marker 43	1:25.525	0:00.000	decimal	Cue	
Marker 49	1:36.424	0:00.000	decimal	Cue	
Marker 55	1:40.677	0:00.000	decimal	Cue	
Marker 56	1:44.254	0:00.000	decimal	Cue	
Marker 57	1:56.619	0:00.000	decimal	Cue	
Marker 58	2:02.869	0:00.000	decimal	Cue	
Marker 65	2:09.613	0:00.000	decimal	Cue	
Marker 72	2:17.034	0:00.000	decimal	Cue	
Marker 73	2:20.835	0:00.000	decimal	Cue	
Marker 79	2:33.608	0:00.000	decimal	Cue	
Marker 87	2:40.943	0:00.000	decimal	Cue	
Marker 120	2:46.666	0:00.000	decimal	Cue	
Marker 124	2:54.127	0:00.000	decimal	Cue	
Marker 125	3:01.821	0:00.000	decimal	Cue	
Marker 130	3:06.788	0:00.000	decimal	Cue	
Marker 131	3:11.724	0:00.000	decimal	Cue	
Marker 137	3:20.518	0:00.000	decimal	Cue	
Marker 141	3:29.178	0:00.000	decimal	Cue	
Marker 145	3:38.009	0:00.000	decimal	Cue	
Marker 146	3:42.202	0:00.000	decimal	Cue	
Marker 156	3:52.775	0:00.000	decimal	Cue	
Marker 157	4:00.475	0:00.000	decimal	Cue	
Marker 158	4:03.824	0:00.000	decimal	Cue	
Marker 159	4:12.925	0:00.000	decimal	Cue	
Marker 160	4:21.280	0:00.000	decimal	Cue	
Marker 162	4:31.672	0:00.000	decimal	Cue	
Marker 166	4:38.280	0:00.000	decimal	Cue	
Marker 178	4:44.355	0:00.000	decimal	Cue	
Marker 191	4:50.827	0:00.000	decimal	Cue	
Marker 195	4:58.031	0:00.000	decimal	Cue	
Marker 207	5:03.167	0:00.000	decimal	Cue	
Marker 208	5:07.242	0:00.000	decimal	Cue	
Marker 209	5:13.197	0:00.000	decimal	Cue	
Marker 229	5:23.051	0:00.000	decimal	Cue	
Marker 230	5:30.164	0:00.000	decimal	Cue	
