Name	Start	Duration	Time Format	Type	Description
Marker 14	0:10.917	0:00.000	decimal	Cue	
Marker 16	0:21.454	0:00.000	decimal	Cue	
Marker 24	0:26.148	0:00.000	decimal	Cue	
Marker 32	0:32.061	0:00.000	decimal	Cue	
Marker 48	0:41.138	0:00.000	decimal	Cue	
Marker 57	0:48.416	0:00.000	decimal	Cue	
Marker 56	0:52.695	0:00.000	decimal	Cue	
Marker 77	0:59.737	0:00.000	decimal	Cue	
Marker 78	1:04.508	0:00.000	decimal	Cue	
Marker 84	1:15.881	0:00.000	decimal	Cue	
Marker 85	1:22.411	0:00.000	decimal	Cue	
Marker 87	1:32.911	0:00.000	decimal	Cue	
Marker 98	1:37.872	0:00.000	decimal	Cue	
Marker 111	1:49.450	0:00.000	decimal	Cue	
Marker 124	1:57.533	0:00.000	decimal	Cue	
Marker 144	2:06.423	0:00.000	decimal	Cue	
Marker 146	2:13.175	0:00.000	decimal	Cue	
Marker 162	2:23.597	0:00.000	decimal	Cue	
Marker 168	2:28.184	0:00.000	decimal	Cue	
Marker 169	2:33.344	0:00.000	decimal	Cue	
Marker 170	2:41.494	0:00.000	decimal	Cue	
Marker 179	2:51.980	0:00.000	decimal	Cue	
Marker 180	2:59.504	0:00.000	decimal	Cue	
Marker 186	3:08.683	0:00.000	decimal	Cue	
Marker 193	3:19.381	0:00.000	decimal	Cue	
Marker 194	3:26.897	0:00.000	decimal	Cue	
Marker 220	3:37.639	0:00.000	decimal	Cue	
