Name	Start	Duration	Time Format	Type	Description
Marker 01	0:06.841	0:00.000	decimal	Cue	
Marker 03	0:10.710	0:00.000	decimal	Cue	
Marker 04	0:19.044	0:00.000	decimal	Cue	
Marker 12	0:26.001	0:00.000	decimal	Cue	
Marker 23	0:32.743	0:00.000	decimal	Cue	
Marker 36	0:43.500	0:00.000	decimal	Cue	
Marker 42	0:53.057	0:00.000	decimal	Cue	
Marker 59	1:01.086	0:00.000	decimal	Cue	
Marker 73	1:08.978	0:00.000	decimal	Cue	
Marker 81	1:19.273	0:00.000	decimal	Cue	
Marker 215	1:32.000	0:00.000	decimal	Cue	
Marker 109	1:39.546	0:00.000	decimal	Cue	
Marker 114	1:46.842	0:00.000	decimal	Cue	
Marker 121	1:54.466	0:00.000	decimal	Cue	
Marker 132	2:01.602	0:00.000	decimal	Cue	
Marker 143	2:09.901	0:00.000	decimal	Cue	
Marker 159	2:16.808	0:00.000	decimal	Cue	
Marker 160	2:21.678	0:00.000	decimal	Cue	
Marker 161	2:29.602	0:00.000	decimal	Cue	
Marker 177	2:39.074	0:00.000	decimal	Cue	
Marker 178	2:46.894	0:00.000	decimal	Cue	
Marker 179	2:54.128	0:00.000	decimal	Cue	
Marker 180	3:06.634	0:00.000	decimal	Cue	
Marker 188	3:20.525	0:00.000	decimal	Cue	
Marker 200	3:29.200	0:00.000	decimal	Cue	
Marker 207	3:41.658	0:00.000	decimal	Cue	
Marker 214	3:47.734	0:00.000	decimal	Cue	
