Name	Start	Duration	Time Format	Type	Description
Marker 17	0:06.573	0:00.000	decimal	Cue	
Marker 21	0:12.521	0:00.000	decimal	Cue	
Marker 27	0:17.884	0:00.000	decimal	Cue	
Marker 28	0:24.854	0:00.000	decimal	Cue	
Marker 29	0:29.794	0:00.000	decimal	Cue	
Marker 38	0:37.809	0:00.000	decimal	Cue	
Marker 43	0:44.763	0:00.000	decimal	Cue	
Marker 44	0:49.689	0:00.000	decimal	Cue	
Marker 48	0:55.359	0:00.000	decimal	Cue	
Marker 68	1:07.699	0:00.000	decimal	Cue	
Marker 87	1:12.701	0:00.000	decimal	Cue	
Marker 88	1:19.391	0:00.000	decimal	Cue	
Marker 93	1:27.871	0:00.000	decimal	Cue	
Marker 94	1:32.527	0:00.000	decimal	Cue	
Marker 95	1:36.131	0:00.000	decimal	Cue	
Marker 107	1:44.200	0:00.000	decimal	Cue	
Marker 115	1:51.096	0:00.000	decimal	Cue	
Marker 116	1:57.930	0:00.000	decimal	Cue	
Marker 117	2:04.410	0:00.000	decimal	Cue	
Marker 118	2:09.075	0:00.000	decimal	Cue	
Marker 126	2:16.614	0:00.000	decimal	Cue	
Marker 142	2:22.533	0:00.000	decimal	Cue	
Marker 149	2:29.479	0:00.000	decimal	Cue	
Marker 150	2:38.399	0:00.000	decimal	Cue	
Marker 156	2:47.760	0:00.000	decimal	Cue	
Marker 157	2:54.698	0:00.000	decimal	Cue	
Marker 158	3:04.145	0:00.000	decimal	Cue	
Marker 168	3:09.730	0:00.000	decimal	Cue	
Marker 169	3:17.096	0:00.000	decimal	Cue	
Marker 186	3:23.656	0:00.000	decimal	Cue	
Marker 187	3:31.316	0:00.000	decimal	Cue	
Marker 194	3:38.629	0:00.000	decimal	Cue	
Marker 205	3:45.869	0:00.000	decimal	Cue	
Marker 225	3:53.352	0:00.000	decimal	Cue	
Marker 238	3:58.270	0:00.000	decimal	Cue	
Marker 239	4:05.720	0:00.000	decimal	Cue	
Marker 240	4:11.259	0:00.000	decimal	Cue	
