Name	Start	Duration	Time Format	Type	Description
Marker 04	0:09.129	0:00.000	decimal	Cue	
Marker 05	0:13.289	0:00.000	decimal	Cue	
Marker 22	0:22.363	0:00.000	decimal	Cue	
Marker 30	0:29.800	0:00.000	decimal	Cue	
Marker 34	0:34.782	0:00.000	decimal	Cue	
Marker 36	0:42.014	0:00.000	decimal	Cue	
Marker 50	0:48.655	0:00.000	decimal	Cue	
Marker 51	0:51.961	0:00.000	decimal	Cue	
Marker 58	1:00.960	0:00.000	decimal	Cue	
Marker 66	1:09.142	0:00.000	decimal	Cue	
Marker 74	1:17.392	0:00.000	decimal	Cue	
Marker 82	1:26.593	0:00.000	decimal	Cue	
Marker 91	1:37.430	0:00.000	decimal	Cue	
Marker 104	1:50.402	0:00.000	decimal	Cue	
Marker 110	1:59.352	0:00.000	decimal	Cue	
Marker 123	2:07.117	0:00.000	decimal	Cue	
Marker 124	2:15.617	0:00.000	decimal	Cue	
Marker 129	2:27.664	0:00.000	decimal	Cue	
Marker 130	2:36.198	0:00.000	decimal	Cue	
Marker 132	2:42.382	0:00.000	decimal	Cue	
Marker 133	2:47.392	0:00.000	decimal	Cue	
Marker 146	2:55.680	0:00.000	decimal	Cue	
Marker 147	3:01.844	0:00.000	decimal	Cue	
Marker 148	3:08.274	0:00.000	decimal	Cue	
Marker 149	3:14.470	0:00.000	decimal	Cue	
Marker 161	3:24.278	0:00.000	decimal	Cue	
Marker 168	3:31.785	0:00.000	decimal	Cue	
Marker 169	3:37.385	0:00.000	decimal	Cue	
Marker 179	3:43.819	0:00.000	decimal	Cue	
Marker 180	3:49.369	0:00.000	decimal	Cue	
Marker 181	3:54.849	0:00.000	decimal	Cue	
Marker 182	3:58.973	0:00.000	decimal	Cue	
Marker 183	4:06.459	0:00.000	decimal	Cue	
Marker 184	4:13.573	0:00.000	decimal	Cue	
Marker 185	4:19.243	0:00.000	decimal	Cue	
Marker 186	4:28.133	0:00.000	decimal	Cue	
Marker 187	4:43.133	0:00.000	decimal	Cue	
Marker 188	4:48.997	0:00.000	decimal	Cue	
Marker 189	4:54.179	0:00.000	decimal	Cue	
Marker 190	5:01.868	0:00.000	decimal	Cue	
