Name	Start	Duration	Time Format	Type	Description
Marker 01	0:04.584	0:00.000	decimal	Cue	
Marker 02	0:07.408	0:00.000	decimal	Cue	
Marker 07	0:15.358	0:00.000	decimal	Cue	
Marker 08	0:23.928	0:00.000	decimal	Cue	
Marker 25	0:34.010	0:00.000	decimal	Cue	
Marker 26	0:38.819	0:00.000	decimal	Cue	
Marker 31	0:42.635	0:00.000	decimal	Cue	
Marker 45	0:48.357	0:00.000	decimal	Cue	
Marker 46	0:52.871	0:00.000	decimal	Cue	
Marker 60	0:56.850	0:00.000	decimal	Cue	
Marker 68	0:59.932	0:00.000	decimal	Cue	
Marker 69	1:04.992	0:00.000	decimal	Cue	
Marker 76	1:17.783	0:00.000	decimal	Cue	
Marker 92	1:30.743	0:00.000	decimal	Cue	
Marker 122	1:44.859	0:00.000	decimal	Cue	
Marker 139	1:55.731	0:00.000	decimal	Cue	
Marker 144	2:02.297	0:00.000	decimal	Cue	
Marker 149	2:10.097	0:00.000	decimal	Cue	
Marker 150	2:16.157	0:00.000	decimal	Cue	
Marker 151	2:20.372	0:00.000	decimal	Cue	
Marker 164	2:23.913	0:00.000	decimal	Cue	
Marker 174	2:28.275	0:00.000	decimal	Cue	
Marker 202	2:45.646	0:00.000	decimal	Cue	
Marker 221	2:50.981	0:00.000	decimal	Cue	
Marker 222	3:01.591	0:00.000	decimal	Cue	
Marker 223	3:08.384	0:00.000	decimal	Cue	
Marker 224	3:21.071	0:00.000	decimal	Cue	
Marker 229	3:27.523	0:00.000	decimal	Cue	
Marker 230	3:36.173	0:00.000	decimal	Cue	
Marker 231	3:42.799	0:00.000	decimal	Cue	
Marker 237	3:45.755	0:00.000	decimal	Cue	
Marker 246	3:48.238	0:00.000	decimal	Cue	
Marker 247	3:53.257	0:00.000	decimal	Cue	
Marker 266	4:04.896	0:00.000	decimal	Cue	
Marker 289	4:17.087	0:00.000	decimal	Cue	
Marker 297	4:20.192	0:00.000	decimal	Cue	
Marker 312	4:30.721	0:00.000	decimal	Cue	
Marker 317	4:32.889	0:00.000	decimal	Cue	
Marker 323	4:38.449	0:00.000	decimal	Cue	
