Name	Start	Duration	Time Format	Type	Description
Marker 01	0:05.534	0:00.000	decimal	Cue	
Marker 02	0:09.101	0:00.000	decimal	Cue	
Marker 08	0:15.575	0:00.000	decimal	Cue	
Marker 09	0:20.462	0:00.000	decimal	Cue	
Marker 14	0:24.528	0:00.000	decimal	Cue	
Marker 24	0:32.466	0:00.000	decimal	Cue	
Marker 43	0:40.159	0:00.000	decimal	Cue	
Marker 62	0:53.514	0:00.000	decimal	Cue	
Marker 63	1:05.125	0:00.000	decimal	Cue	
Marker 64	1:13.347	0:00.000	decimal	Cue	
Marker 65	1:16.664	0:00.000	decimal	Cue	
Marker 88	1:25.791	0:00.000	decimal	Cue	
Marker 89	1:32.330	0:00.000	decimal	Cue	
Marker 99	1:36.714	0:00.000	decimal	Cue	
Marker 104	1:44.007	0:00.000	decimal	Cue	
Marker 105	1:50.967	0:00.000	decimal	Cue	
Marker 129	1:57.742	0:00.000	decimal	Cue	
Marker 130	2:04.940	0:00.000	decimal	Cue	
Marker 135	2:11.492	0:00.000	decimal	Cue	
Marker 141	2:16.012	0:00.000	decimal	Cue	
Marker 147	2:23.486	0:00.000	decimal	Cue	
Marker 148	2:30.426	0:00.000	decimal	Cue	
Marker 158	2:36.704	0:00.000	decimal	Cue	
Marker 167	2:41.340	0:00.000	decimal	Cue	
Marker 176	2:48.283	0:00.000	decimal	Cue	
Marker 177	2:54.408	0:00.000	decimal	Cue	
Marker 178	2:59.049	0:00.000	decimal	Cue	
Marker 179	3:09.059	0:00.000	decimal	Cue	
Marker 180	3:14.573	0:00.000	decimal	Cue	
Marker 181	3:19.793	0:00.000	decimal	Cue	
Marker 187	3:25.386	0:00.000	decimal	Cue	
Marker 204	3:31.536	0:00.000	decimal	Cue	
Marker 205	3:34.893	0:00.000	decimal	Cue	
Marker 206	3:39.916	0:00.000	decimal	Cue	
Marker 222	3:45.462	0:00.000	decimal	Cue	
