Name	Start	Duration	Time Format	Type	Description
Marker 01	0:03.163	0:00.000	decimal	Cue	
Marker 02	0:07.827	0:00.000	decimal	Cue	
Marker 03	0:12.573	0:00.000	decimal	Cue	
Marker 04	0:24.867	0:00.000	decimal	Cue	
Marker 248	0:30.992	0:00.000	decimal	Cue	
Marker 16	0:34.428	0:00.000	decimal	Cue	
Marker 17	0:39.945	0:00.000	decimal	Cue	
Marker 33	0:46.242	0:00.000	decimal	Cue	
Marker 40	0:51.647	0:00.000	decimal	Cue	
Marker 52	0:59.903	0:00.000	decimal	Cue	
Marker 53	1:04.960	0:00.000	decimal	Cue	
Marker 60	1:11.712	0:00.000	decimal	Cue	
Marker 77	1:20.190	0:00.000	decimal	Cue	
Marker 78	1:24.262	0:00.000	decimal	Cue	
Marker 83	1:28.410	0:00.000	decimal	Cue	
Marker 84	1:41.289	0:00.000	decimal	Cue	
Marker 90	1:47.595	0:00.000	decimal	Cue	
Marker 98	1:52.437	0:00.000	decimal	Cue	
Marker 99	1:56.267	0:00.000	decimal	Cue	
Marker 100	1:59.937	0:00.000	decimal	Cue	
Marker 101	2:07.643	0:00.000	decimal	Cue	
Marker 102	2:11.324	0:00.000	decimal	Cue	
Marker 107	2:16.242	0:00.000	decimal	Cue	
Marker 124	2:23.136	0:00.000	decimal	Cue	
Marker 136	2:30.943	0:00.000	decimal	Cue	
Marker 142	2:36.417	0:00.000	decimal	Cue	
Marker 143	2:38.547	0:00.000	decimal	Cue	
Marker 149	2:44.153	0:00.000	decimal	Cue	
Marker 154	2:49.340	0:00.000	decimal	Cue	
Marker 159	2:54.730	0:00.000	decimal	Cue	
Marker 250	3:00.397	0:00.000	decimal	Cue	
Marker 176	3:07.928	0:00.000	decimal	Cue	
Marker 190	3:10.385	0:00.000	decimal	Cue	
Marker 202	3:16.857	0:00.000	decimal	Cue	
Marker 207	3:20.368	0:00.000	decimal	Cue	
Marker 208	3:23.504	0:00.000	decimal	Cue	
Marker 209	3:31.134	0:00.000	decimal	Cue	
Marker 210	3:33.440	0:00.000	decimal	Cue	
Marker 211	3:37.986	0:00.000	decimal	Cue	
Marker 212	3:42.830	0:00.000	decimal	Cue	
Marker 223	3:45.116	0:00.000	decimal	Cue	
Marker 224	3:51.606	0:00.000	decimal	Cue	
Marker 240	3:57.154	0:00.000	decimal	Cue	
Marker 241	4:04.114	0:00.000	decimal	Cue	
Marker 242	4:08.784	0:00.000	decimal	Cue	
Marker 247	4:15.706	0:00.000	decimal	Cue	
