Name	Start	Duration	Time Format	Type	Description
Marker 15	0:03.891	0:00.000	decimal	Cue	
Marker 16	0:10.531	0:00.000	decimal	Cue	
Marker 43	0:16.008	0:00.000	decimal	Cue	
Marker 44	0:20.542	0:00.000	decimal	Cue	
Marker 55	0:26.822	0:00.000	decimal	Cue	
Marker 56	0:32.030	0:00.000	decimal	Cue	
Marker 62	0:36.109	0:00.000	decimal	Cue	
Marker 63	0:44.239	0:00.000	decimal	Cue	
Marker 64	0:46.559	0:00.000	decimal	Cue	
Marker 65	0:51.721	0:00.000	decimal	Cue	
Marker 76	0:57.344	0:00.000	decimal	Cue	
Marker 77	1:05.104	0:00.000	decimal	Cue	
Marker 78	1:13.680	0:00.000	decimal	Cue	
Marker 79	1:23.354	0:00.000	decimal	Cue	
Marker 117	1:37.560	0:00.000	decimal	Cue	
Marker 123	1:41.263	0:00.000	decimal	Cue	
Marker 129	1:48.787	0:00.000	decimal	Cue	
Marker 130	1:50.981	0:00.000	decimal	Cue	
Marker 136	1:58.930	0:00.000	decimal	Cue	
Marker 137	2:05.196	0:00.000	decimal	Cue	
Marker 148	2:13.691	0:00.000	decimal	Cue	
Marker 170	2:22.272	0:00.000	decimal	Cue	
Marker 176	2:32.043	0:00.000	decimal	Cue	
Marker 177	2:38.936	0:00.000	decimal	Cue	
Marker 178	2:44.468	0:00.000	decimal	Cue	
Marker 186	2:48.377	0:00.000	decimal	Cue	
Marker 203	2:57.400	0:00.000	decimal	Cue	
Marker 219	3:04.258	0:00.000	decimal	Cue	
Marker 220	3:09.632	0:00.000	decimal	Cue	
Marker 221	3:23.592	0:00.000	decimal	Cue	
Marker 237	3:30.711	0:00.000	decimal	Cue	
Marker 257	3:41.955	0:00.000	decimal	Cue	
Marker 266	3:51.789	0:00.000	decimal	Cue	
Marker 271	3:58.194	0:00.000	decimal	Cue	
Marker 272	4:06.884	0:00.000	decimal	Cue	
Marker 293	4:13.661	0:00.000	decimal	Cue	
Marker 294	4:17.421	0:00.000	decimal	Cue	
Marker 295	4:23.481	0:00.000	decimal	Cue	
Marker 296	4:30.138	0:00.000	decimal	Cue	
Marker 306	4:34.381	0:00.000	decimal	Cue	
Marker 312	4:41.084	0:00.000	decimal	Cue	
Marker 313	4:46.395	0:00.000	decimal	Cue	
Marker 314	4:52.483	0:00.000	decimal	Cue	
Marker 323	5:03.573	0:00.000	decimal	Cue	
Marker 325	5:07.982	0:00.000	decimal	Cue	
Marker 324	5:13.924	0:00.000	decimal	Cue	
Marker 339	5:20.517	0:00.000	decimal	Cue	
Marker 344	5:27.909	0:00.000	decimal	Cue	
Marker 345	5:33.681	0:00.000	decimal	Cue	
Marker 351	5:38.500	0:00.000	decimal	Cue	
Marker 352	5:42.828	0:00.000	decimal	Cue	
Marker 353	5:52.120	0:00.000	decimal	Cue	
Marker 361	5:54.702	0:00.000	decimal	Cue	
Marker 367	6:03.551	0:00.000	decimal	Cue	
Marker 373	6:12.921	0:00.000	decimal	Cue	
Marker 404	6:17.432	0:00.000	decimal	Cue	
Marker 409	6:24.603	0:00.000	decimal	Cue	
Marker 415	6:29.401	0:00.000	decimal	Cue	
