Name	Start	Duration	Time Format	Type	Description
Marker 06	0:03.855	0:00.000	decimal	Cue	
Marker 07	0:08.818	0:00.000	decimal	Cue	
Marker 08	0:15.974	0:00.000	decimal	Cue	
Marker 09	0:23.844	0:00.000	decimal	Cue	
Marker 10	0:29.654	0:00.000	decimal	Cue	
Marker 11	0:41.345	0:00.000	decimal	Cue	
Marker 12	0:47.835	0:00.000	decimal	Cue	
Marker 13	0:55.564	0:00.000	decimal	Cue	
Marker 14	0:59.681	0:00.000	decimal	Cue	
Marker 15	1:06.811	0:00.000	decimal	Cue	
Marker 16	1:11.954	0:00.000	decimal	Cue	
Marker 24	1:15.929	0:00.000	decimal	Cue	
Marker 34	1:24.703	0:00.000	decimal	Cue	
Marker 35	1:27.583	0:00.000	decimal	Cue	
Marker 40	1:34.000	0:00.000	decimal	Cue	
Marker 41	1:42.608	0:00.000	decimal	Cue	
Marker 42	1:48.738	0:00.000	decimal	Cue	
Marker 70	1:58.612	0:00.000	decimal	Cue	
Marker 71	2:02.512	0:00.000	decimal	Cue	
Marker 72	2:05.802	0:00.000	decimal	Cue	
Marker 81	2:17.420	0:00.000	decimal	Cue	
Marker 82	2:21.417	0:00.000	decimal	Cue	
Marker 87	2:30.915	0:00.000	decimal	Cue	
Marker 102	2:42.680	0:00.000	decimal	Cue	
Marker 107	2:50.928	0:00.000	decimal	Cue	
