Name	Start	Duration	Time Format	Type	Description
Marker 01	0:03.798	0:00.000	decimal	Cue	
Marker 06	0:09.333	0:00.000	decimal	Cue	
Marker 22	0:15.887	0:00.000	decimal	Cue	
Marker 27	0:20.497	0:00.000	decimal	Cue	
Marker 28	0:27.488	0:00.000	decimal	Cue	
Marker 35	0:30.714	0:00.000	decimal	Cue	
Marker 36	0:39.355	0:00.000	decimal	Cue	
Marker 37	0:43.764	0:00.000	decimal	Cue	
Marker 38	0:47.068	0:00.000	decimal	Cue	
Marker 47	0:53.105	0:00.000	decimal	Cue	
Marker 48	0:57.179	0:00.000	decimal	Cue	
Marker 49	1:02.819	0:00.000	decimal	Cue	
Marker 58	1:10.339	0:00.000	decimal	Cue	
Marker 71	1:15.701	0:00.000	decimal	Cue	
Marker 72	1:21.577	0:00.000	decimal	Cue	
Marker 77	1:24.156	0:00.000	decimal	Cue	
Marker 83	1:32.917	0:00.000	decimal	Cue	
Marker 96	1:42.674	0:00.000	decimal	Cue	
Marker 97	1:47.356	0:00.000	decimal	Cue	
Marker 98	1:51.330	0:00.000	decimal	Cue	
Marker 99	1:57.280	0:00.000	decimal	Cue	
Marker 100	2:03.223	0:00.000	decimal	Cue	
Marker 109	2:09.118	0:00.000	decimal	Cue	
Marker 117	2:18.082	0:00.000	decimal	Cue	
Marker 134	2:24.188	0:00.000	decimal	Cue	
Marker 135	2:34.302	0:00.000	decimal	Cue	
Marker 136	2:40.712	0:00.000	decimal	Cue	
Marker 148	2:45.737	0:00.000	decimal	Cue	
Marker 161	2:54.063	0:00.000	decimal	Cue	
Marker 162	2:57.807	0:00.000	decimal	Cue	
Marker 169	3:06.909	0:00.000	decimal	Cue	
Marker 170	3:10.385	0:00.000	decimal	Cue	
Marker 171	3:16.769	0:00.000	decimal	Cue	
Marker 172	3:24.180	0:00.000	decimal	Cue	
Marker 173	3:32.675	0:00.000	decimal	Cue	
Marker 174	3:39.949	0:00.000	decimal	Cue	
Marker 175	3:46.889	0:00.000	decimal	Cue	
Marker 176	3:55.109	0:00.000	decimal	Cue	
Marker 177	4:06.405	0:00.000	decimal	Cue	
Marker 178	4:13.899	0:00.000	decimal	Cue	
Marker 179	4:20.509	0:00.000	decimal	Cue	
Marker 191	4:30.033	0:00.000	decimal	Cue	
Marker 192	4:34.400	0:00.000	decimal	Cue	
Marker 193	4:40.323	0:00.000	decimal	Cue	
Marker 210	4:48.836	0:00.000	decimal	Cue	
Marker 211	4:51.966	0:00.000	decimal	Cue	
Marker 227	5:00.758	0:00.000	decimal	Cue	
Marker 250	5:06.806	0:00.000	decimal	Cue	
Marker 251	5:12.435	0:00.000	decimal	Cue	
Marker 252	5:19.529	0:00.000	decimal	Cue	
Marker 262	5:26.102	0:00.000	decimal	Cue	
Marker 268	5:32.415	0:00.000	decimal	Cue	
Marker 269	5:39.104	0:00.000	decimal	Cue	
Marker 284	5:43.837	0:00.000	decimal	Cue	
Marker 289	5:54.789	0:00.000	decimal	Cue	
Marker 297	6:01.184	0:00.000	decimal	Cue	
Marker 304	6:06.659	0:00.000	decimal	Cue	
Marker 316	6:14.154	0:00.000	decimal	Cue	
Marker 317	6:20.618	0:00.000	decimal	Cue	
Marker 322	6:24.985	0:00.000	decimal	Cue	
Marker 332	6:30.533	0:00.000	decimal	Cue	
Marker 339	6:35.972	0:00.000	decimal	Cue	
Marker 345	6:43.620	0:00.000	decimal	Cue	
Marker 346	6:52.965	0:00.000	decimal	Cue	
Marker 347	7:03.800	0:00.000	decimal	Cue	
Marker 352	7:06.590	0:00.000	decimal	Cue	
Marker 353	7:12.400	0:00.000	decimal	Cue	
Marker 354	7:15.050	0:00.000	decimal	Cue	
Marker 368	7:21.559	0:00.000	decimal	Cue	
Marker 374	7:25.401	0:00.000	decimal	Cue	
Marker 379	7:33.257	0:00.000	decimal	Cue	
Marker 385	7:36.526	0:00.000	decimal	Cue	
Marker 386	7:45.576	0:00.000	decimal	Cue	
Marker 391	7:51.093	0:00.000	decimal	Cue	
Marker 392	7:59.530	0:00.000	decimal	Cue	
