Name	Start	Duration	Time Format	Type	Description
Marker 12	0:08.339	0:00.000	decimal	Cue	
Marker 13	0:14.639	0:00.000	decimal	Cue	
Marker 26	0:18.142	0:00.000	decimal	Cue	
Marker 32	0:27.408	0:00.000	decimal	Cue	
Marker 37	0:35.008	0:00.000	decimal	Cue	
Marker 38	0:39.315	0:00.000	decimal	Cue	
Marker 48	0:44.234	0:00.000	decimal	Cue	
Marker 49	0:48.176	0:00.000	decimal	Cue	
Marker 66	0:55.776	0:00.000	decimal	Cue	
Marker 83	1:01.517	0:00.000	decimal	Cue	
Marker 88	1:07.490	0:00.000	decimal	Cue	
Marker 89	1:14.520	0:00.000	decimal	Cue	
Marker 90	1:18.430	0:00.000	decimal	Cue	
Marker 100	1:23.090	0:00.000	decimal	Cue	
Marker 107	1:31.296	0:00.000	decimal	Cue	
Marker 108	1:34.670	0:00.000	decimal	Cue	
Marker 124	1:41.984	0:00.000	decimal	Cue	
Marker 227	1:47.198	0:00.000	decimal	Cue	
Marker 135	1:52.661	0:00.000	decimal	Cue	
Marker 151	2:05.041	0:00.000	decimal	Cue	
Marker 152	2:09.331	0:00.000	decimal	Cue	
Marker 153	2:15.861	0:00.000	decimal	Cue	
Marker 154	2:20.687	0:00.000	decimal	Cue	
Marker 170	2:31.421	0:00.000	decimal	Cue	
Marker 198	2:44.637	0:00.000	decimal	Cue	
Marker 208	2:51.050	0:00.000	decimal	Cue	
Marker 226	3:04.000	0:00.000	decimal	Cue	
