Name	Start	Duration	Time Format	Type	Description
Marker 05	0:06.879	0:00.000	decimal	Cue	
Marker 06	0:11.961	0:00.000	decimal	Cue	
Marker 12	0:16.048	0:00.000	decimal	Cue	
Marker 17	0:20.741	0:00.000	decimal	Cue	
Marker 18	0:26.313	0:00.000	decimal	Cue	
Marker 19	0:35.001	0:00.000	decimal	Cue	
Marker 25	0:40.730	0:00.000	decimal	Cue	
Marker 26	0:48.623	0:00.000	decimal	Cue	
Marker 31	0:53.267	0:00.000	decimal	Cue	
Marker 44	0:58.798	0:00.000	decimal	Cue	
Marker 49	1:01.084	0:00.000	decimal	Cue	
Marker 53	1:08.381	0:00.000	decimal	Cue	
Marker 54	1:15.601	0:00.000	decimal	Cue	
Marker 55	1:20.244	0:00.000	decimal	Cue	
Marker 65	1:25.708	0:00.000	decimal	Cue	
Marker 66	1:30.289	0:00.000	decimal	Cue	
Marker 71	1:36.443	0:00.000	decimal	Cue	
Marker 72	1:44.937	0:00.000	decimal	Cue	
Marker 73	1:52.904	0:00.000	decimal	Cue	
Marker 103	1:59.368	0:00.000	decimal	Cue	
Marker 104	2:08.593	0:00.000	decimal	Cue	
Marker 105	2:16.134	0:00.000	decimal	Cue	
Marker 110	2:24.805	0:00.000	decimal	Cue	
Marker 111	2:28.838	0:00.000	decimal	Cue	
Marker 145	2:36.399	0:00.000	decimal	Cue	
Marker 150	2:41.478	0:00.000	decimal	Cue	
Marker 151	2:45.368	0:00.000	decimal	Cue	
Marker 152	2:52.058	0:00.000	decimal	Cue	
Marker 153	2:55.588	0:00.000	decimal	Cue	
Marker 158	3:04.127	0:00.000	decimal	Cue	
Marker 165	3:10.297	0:00.000	decimal	Cue	
Marker 166	3:15.641	0:00.000	decimal	Cue	
Marker 174	3:19.366	0:00.000	decimal	Cue	
Marker 175	3:25.609	0:00.000	decimal	Cue	
