Name	Start	Duration	Time Format	Type	Description
Marker 04	0:07.158	0:00.000	decimal	Cue	
Marker 05	0:14.592	0:00.000	decimal	Cue	
Marker 06	0:21.342	0:00.000	decimal	Cue	
Marker 07	0:24.927	0:00.000	decimal	Cue	
Marker 22	0:32.986	0:00.000	decimal	Cue	
Marker 23	0:36.085	0:00.000	decimal	Cue	
Marker 24	0:41.349	0:00.000	decimal	Cue	
Marker 25	0:49.099	0:00.000	decimal	Cue	
Marker 26	0:58.179	0:00.000	decimal	Cue	
Marker 31	1:03.958	0:00.000	decimal	Cue	
Marker 39	1:07.751	0:00.000	decimal	Cue	
Marker 45	1:17.662	0:00.000	decimal	Cue	
Marker 55	1:25.067	0:00.000	decimal	Cue	
Marker 56	1:29.159	0:00.000	decimal	Cue	
Marker 62	1:38.868	0:00.000	decimal	Cue	
Marker 74	1:48.754	0:00.000	decimal	Cue	
Marker 81	1:52.755	0:00.000	decimal	Cue	
Marker 82	1:56.405	0:00.000	decimal	Cue	
Marker 89	2:06.993	0:00.000	decimal	Cue	
Marker 90	2:11.877	0:00.000	decimal	Cue	
Marker 110	2:22.712	0:00.000	decimal	Cue	
Marker 111	2:25.996	0:00.000	decimal	Cue	
Marker 134	2:35.753	0:00.000	decimal	Cue	
Marker 135	2:43.293	0:00.000	decimal	Cue	
Marker 140	2:53.854	0:00.000	decimal	Cue	
Marker 151	2:59.498	0:00.000	decimal	Cue	
Marker 157	3:06.090	0:00.000	decimal	Cue	
Marker 158	3:15.016	0:00.000	decimal	Cue	
Marker 159	3:19.651	0:00.000	decimal	Cue	
Marker 160	3:26.750	0:00.000	decimal	Cue	
Marker 167	3:38.330	0:00.000	decimal	Cue	
Marker 256	3:48.730	0:00.000	decimal	Cue	
Marker 195	3:59.609	0:00.000	decimal	Cue	
Marker 211	4:05.678	0:00.000	decimal	Cue	
Marker 212	4:11.948	0:00.000	decimal	Cue	
Marker 213	4:16.469	0:00.000	decimal	Cue	
Marker 214	4:20.874	0:00.000	decimal	Cue	
Marker 215	4:28.388	0:00.000	decimal	Cue	
Marker 216	4:33.574	0:00.000	decimal	Cue	
Marker 217	4:36.978	0:00.000	decimal	Cue	
Marker 222	4:45.394	0:00.000	decimal	Cue	
Marker 223	4:56.753	0:00.000	decimal	Cue	
Marker 243	5:02.454	0:00.000	decimal	Cue	
Marker 253	5:09.311	0:00.000	decimal	Cue	
Marker 254	5:14.166	0:00.000	decimal	Cue	
Marker 255	5:19.114	0:00.000	decimal	Cue	
