Name	Start	Duration	Time Format	Type	Description
Marker 10	0:04.710	0:00.000	decimal	Cue	
Marker 124	0:12.170	0:00.000	decimal	Cue	
Marker 23	0:18.557	0:00.000	decimal	Cue	
Marker 24	0:27.697	0:00.000	decimal	Cue	
Marker 25	0:36.757	0:00.000	decimal	Cue	
Marker 32	0:47.457	0:00.000	decimal	Cue	
Marker 43	0:53.822	0:00.000	decimal	Cue	
Marker 48	1:00.374	0:00.000	decimal	Cue	
Marker 50	1:04.683	0:00.000	decimal	Cue	
Marker 56	1:07.466	0:00.000	decimal	Cue	
Marker 57	1:14.561	0:00.000	decimal	Cue	
Marker 58	1:23.026	0:00.000	decimal	Cue	
Marker 63	1:31.866	0:00.000	decimal	Cue	
Marker 74	1:38.538	0:00.000	decimal	Cue	
Marker 75	1:44.767	0:00.000	decimal	Cue	
Marker 93	1:53.610	0:00.000	decimal	Cue	
Marker 98	1:59.613	0:00.000	decimal	Cue	
Marker 99	2:05.533	0:00.000	decimal	Cue	
Marker 100	2:10.153	0:00.000	decimal	Cue	
Marker 101	2:12.913	0:00.000	decimal	Cue	
Marker 111	2:20.853	0:00.000	decimal	Cue	
Marker 112	2:32.196	0:00.000	decimal	Cue	
Marker 113	2:38.366	0:00.000	decimal	Cue	
Marker 114	2:45.496	0:00.000	decimal	Cue	
Marker 115	2:55.134	0:00.000	decimal	Cue	
Marker 116	3:01.669	0:00.000	decimal	Cue	
Marker 117	3:11.297	0:00.000	decimal	Cue	
Marker 122	3:16.523	0:00.000	decimal	Cue	
Marker 123	3:21.689	0:00.000	decimal	Cue	
