Name	Start	Duration	Time Format	Type	Description
Marker 214	5:27.214	0:00.000	decimal	Cue	
Marker 213	5:23.035	0:00.000	decimal	Cue	
Marker 212	5:16.941	0:00.000	decimal	Cue	
Marker 203	5:11.652	0:00.000	decimal	Cue	
Marker 202	5:01.963	0:00.000	decimal	Cue	
Marker 197	4:56.995	0:00.000	decimal	Cue	
Marker 196	4:51.879	0:00.000	decimal	Cue	
Marker 195	4:46.450	0:00.000	decimal	Cue	
Marker 186	4:41.405	0:00.000	decimal	Cue	
Marker 185	4:36.035	0:00.000	decimal	Cue	
Marker 169	4:27.211	0:00.000	decimal	Cue	
Marker 168	4:22.065	0:00.000	decimal	Cue	
Marker 167	4:13.879	0:00.000	decimal	Cue	
Marker 166	4:07.445	0:00.000	decimal	Cue	
Marker 165	3:59.859	0:00.000	decimal	Cue	
Marker 164	3:53.276	0:00.000	decimal	Cue	
Marker 158	3:44.757	0:00.000	decimal	Cue	
Marker 157	3:34.494	0:00.000	decimal	Cue	
Marker 145	3:29.116	0:00.000	decimal	Cue	
Marker 144	3:18.363	0:00.000	decimal	Cue	
Marker 125	3:07.778	0:00.000	decimal	Cue	
Marker 124	3:01.661	0:00.000	decimal	Cue	
Marker 123	2:58.444	0:00.000	decimal	Cue	
Marker 122	2:51.048	0:00.000	decimal	Cue	
Marker 121	2:41.462	0:00.000	decimal	Cue	
Marker 120	2:33.491	0:00.000	decimal	Cue	
Marker 109	2:27.656	0:00.000	decimal	Cue	
Marker 103	2:10.261	0:00.000	decimal	Cue	
Marker 88	2:04.550	0:00.000	decimal	Cue	
Marker 87	1:56.131	0:00.000	decimal	Cue	
Marker 86	1:41.291	0:00.000	decimal	Cue	
Marker 85	1:30.981	0:00.000	decimal	Cue	
Marker 79	1:24.314	0:00.000	decimal	Cue	
Marker 78	1:16.606	0:00.000	decimal	Cue	
Marker 53	1:08.713	0:00.000	decimal	Cue	
Marker 52	1:02.723	0:00.000	decimal	Cue	
Marker 48	0:53.117	0:00.000	decimal	Cue	
Marker 43	0:44.815	0:00.000	decimal	Cue	
Marker 36	0:38.906	0:00.000	decimal	Cue	
Marker 25	0:34.661	0:00.000	decimal	Cue	
Marker 24	0:30.123	0:00.000	decimal	Cue	
Marker 23	0:26.527	0:00.000	decimal	Cue	
Marker 18	0:22.958	0:00.000	decimal	Cue	
Marker 17	0:18.506	0:00.000	decimal	Cue	
Marker 16	0:14.926	0:00.000	decimal	Cue	
Marker 15	0:11.856	0:00.000	decimal	Cue	
Marker 14	0:07.386	0:00.000	decimal	Cue	
Marker 13	0:04.863	0:00.000	decimal	Cue	
