Name	Start	Duration	Time Format	Type	Description
Marker 01	0:08.056	0:00.000	decimal	Cue	
Marker 07	0:13.974	0:00.000	decimal	Cue	
Marker 13	0:23.412	0:00.000	decimal	Cue	
Marker 25	0:31.551	0:00.000	decimal	Cue	
Marker 31	0:35.123	0:00.000	decimal	Cue	
Marker 32	0:40.218	0:00.000	decimal	Cue	
Marker 39	0:43.874	0:00.000	decimal	Cue	
Marker 50	0:50.979	0:00.000	decimal	Cue	
Marker 51	0:56.928	0:00.000	decimal	Cue	
Marker 52	1:01.338	0:00.000	decimal	Cue	
Marker 53	1:08.168	0:00.000	decimal	Cue	
Marker 59	1:15.436	0:00.000	decimal	Cue	
Marker 79	1:23.174	0:00.000	decimal	Cue	
Marker 86	1:32.185	0:00.000	decimal	Cue	
Marker 87	1:36.084	0:00.000	decimal	Cue	
Marker 88	1:41.214	0:00.000	decimal	Cue	
Marker 89	1:50.560	0:00.000	decimal	Cue	
Marker 100	1:58.303	0:00.000	decimal	Cue	
Marker 108	2:08.369	0:00.000	decimal	Cue	
Marker 109	2:12.733	0:00.000	decimal	Cue	
Marker 123	2:23.716	0:00.000	decimal	Cue	
Marker 124	2:30.114	0:00.000	decimal	Cue	
Marker 125	2:40.190	0:00.000	decimal	Cue	
Marker 126	2:47.656	0:00.000	decimal	Cue	
Marker 127	2:54.280	0:00.000	decimal	Cue	
Marker 128	3:02.802	0:00.000	decimal	Cue	
Marker 135	3:09.558	0:00.000	decimal	Cue	
Marker 155	3:17.056	0:00.000	decimal	Cue	
