Name	Start	Duration	Time Format	Type	Description
Marker 01	0:05.223	0:00.000	decimal	Cue	
Marker 11	0:11.155	0:00.000	decimal	Cue	
Marker 27	0:16.611	0:00.000	decimal	Cue	
Marker 28	0:22.484	0:00.000	decimal	Cue	
Marker 46	0:32.135	0:00.000	decimal	Cue	
Marker 52	0:36.019	0:00.000	decimal	Cue	
Marker 53	0:38.981	0:00.000	decimal	Cue	
Marker 54	0:42.934	0:00.000	decimal	Cue	
Marker 62	0:47.459	0:00.000	decimal	Cue	
Marker 63	0:51.470	0:00.000	decimal	Cue	
Marker 64	0:56.333	0:00.000	decimal	Cue	
Marker 65	1:02.249	0:00.000	decimal	Cue	
Marker 75	1:06.038	0:00.000	decimal	Cue	
Marker 87	1:13.066	0:00.000	decimal	Cue	
Marker 88	1:16.534	0:00.000	decimal	Cue	
Marker 89	1:19.763	0:00.000	decimal	Cue	
Marker 90	1:24.451	0:00.000	decimal	Cue	
Marker 96	1:28.280	0:00.000	decimal	Cue	
Marker 118	1:36.887	0:00.000	decimal	Cue	
Marker 134	1:42.440	0:00.000	decimal	Cue	
Marker 136	1:46.026	0:00.000	decimal	Cue	
Marker 143	1:54.163	0:00.000	decimal	Cue	
Marker 144	2:01.463	0:00.000	decimal	Cue	
Marker 150	2:06.592	0:00.000	decimal	Cue	
Marker 170	2:10.009	0:00.000	decimal	Cue	
Marker 171	2:14.744	0:00.000	decimal	Cue	
Marker 172	2:21.254	0:00.000	decimal	Cue	
Marker 178	2:28.687	0:00.000	decimal	Cue	
Marker 190	2:33.506	0:00.000	decimal	Cue	
Marker 195	2:42.862	0:00.000	decimal	Cue	
Marker 196	2:52.415	0:00.000	decimal	Cue	
Marker 201	3:04.253	0:00.000	decimal	Cue	
Marker 208	3:10.210	0:00.000	decimal	Cue	
Marker 209	3:17.290	0:00.000	decimal	Cue	
Marker 210	3:19.800	0:00.000	decimal	Cue	
Marker 211	3:27.735	0:00.000	decimal	Cue	
Marker 212	3:33.413	0:00.000	decimal	Cue	
Marker 218	3:37.221	0:00.000	decimal	Cue	
Marker 219	3:42.030	0:00.000	decimal	Cue	
