Name	Start	Duration	Time Format	Type	Description
Marker 01	0:04.850	0:00.000	decimal	Cue	
Marker 08	0:08.101	0:00.000	decimal	Cue	
Marker 09	0:16.471	0:00.000	decimal	Cue	
Marker 16	0:25.130	0:00.000	decimal	Cue	
Marker 21	0:32.347	0:00.000	decimal	Cue	
Marker 22	0:36.924	0:00.000	decimal	Cue	
Marker 23	0:47.144	0:00.000	decimal	Cue	
Marker 24	0:49.514	0:00.000	decimal	Cue	
Marker 31	0:57.125	0:00.000	decimal	Cue	
Marker 40	1:05.350	0:00.000	decimal	Cue	
Marker 62	1:16.723	0:00.000	decimal	Cue	
Marker 105	1:26.988	0:00.000	decimal	Cue	
Marker 115	1:32.998	0:00.000	decimal	Cue	
Marker 116	1:39.665	0:00.000	decimal	Cue	
Marker 117	1:48.457	0:00.000	decimal	Cue	
Marker 118	1:57.238	0:00.000	decimal	Cue	
Marker 119	2:03.283	0:00.000	decimal	Cue	
