Name	Start	Duration	Time Format	Type	Description
Marker 08	0:06.452	0:00.000	decimal	Cue	
Marker 09	0:11.238	0:00.000	decimal	Cue	
Marker 10	0:14.658	0:00.000	decimal	Cue	
Marker 11	0:20.242	0:00.000	decimal	Cue	
Marker 12	0:24.428	0:00.000	decimal	Cue	
Marker 17	0:29.649	0:00.000	decimal	Cue	
Marker 24	0:33.200	0:00.000	decimal	Cue	
Marker 25	0:38.145	0:00.000	decimal	Cue	
Marker 26	0:45.301	0:00.000	decimal	Cue	
Marker 31	0:51.339	0:00.000	decimal	Cue	
Marker 32	0:57.205	0:00.000	decimal	Cue	
Marker 33	1:00.699	0:00.000	decimal	Cue	
Marker 34	1:03.780	0:00.000	decimal	Cue	
Marker 35	1:10.659	0:00.000	decimal	Cue	
Marker 40	1:17.950	0:00.000	decimal	Cue	
Marker 52	1:24.477	0:00.000	decimal	Cue	
Marker 53	1:28.679	0:00.000	decimal	Cue	
Marker 54	1:33.882	0:00.000	decimal	Cue	
Marker 59	1:40.330	0:00.000	decimal	Cue	
Marker 60	1:50.961	0:00.000	decimal	Cue	
Marker 66	1:59.949	0:00.000	decimal	Cue	
Marker 67	2:07.313	0:00.000	decimal	Cue	
Marker 68	2:16.463	0:00.000	decimal	Cue	
Marker 73	2:25.002	0:00.000	decimal	Cue	
Marker 74	2:31.358	0:00.000	decimal	Cue	
Marker 75	2:39.948	0:00.000	decimal	Cue	
Marker 82	2:45.358	0:00.000	decimal	Cue	
Marker 83	2:49.569	0:00.000	decimal	Cue	
Marker 84	2:55.490	0:00.000	decimal	Cue	
Marker 89	3:02.545	0:00.000	decimal	Cue	
Marker 90	3:08.242	0:00.000	decimal	Cue	
Marker 91	3:14.170	0:00.000	decimal	Cue	
Marker 92	3:18.322	0:00.000	decimal	Cue	
Marker 101	3:27.101	0:00.000	decimal	Cue	
Marker 112	3:34.412	0:00.000	decimal	Cue	
Marker 113	3:41.004	0:00.000	decimal	Cue	
Marker 114	3:48.252	0:00.000	decimal	Cue	
Marker 115	3:53.912	0:00.000	decimal	Cue	
Marker 116	3:58.354	0:00.000	decimal	Cue	
Marker 117	4:07.446	0:00.000	decimal	Cue	
Marker 122	4:15.471	0:00.000	decimal	Cue	
Marker 128	4:19.769	0:00.000	decimal	Cue	
Marker 133	4:26.128	0:00.000	decimal	Cue	
Marker 134	4:37.495	0:00.000	decimal	Cue	
Marker 135	4:46.517	0:00.000	decimal	Cue	
Marker 136	4:52.323	0:00.000	decimal	Cue	
