Name	Start	Duration	Time Format	Type	Description
Marker 05	0:07.165	0:00.000	decimal	Cue	
Marker 17	0:13.977	0:00.000	decimal	Cue	
Marker 23	0:20.332	0:00.000	decimal	Cue	
Marker 24	0:26.302	0:00.000	decimal	Cue	
Marker 30	0:33.988	0:00.000	decimal	Cue	
Marker 34	0:38.314	0:00.000	decimal	Cue	
Marker 35	0:42.280	0:00.000	decimal	Cue	
Marker 49	0:54.085	0:00.000	decimal	Cue	
Marker 50	0:57.199	0:00.000	decimal	Cue	
Marker 64	1:09.177	0:00.000	decimal	Cue	
Marker 65	1:12.942	0:00.000	decimal	Cue	
Marker 80	1:21.194	0:00.000	decimal	Cue	
Marker 91	1:31.614	0:00.000	decimal	Cue	
Marker 102	1:40.549	0:00.000	decimal	Cue	
Marker 118	1:48.321	0:00.000	decimal	Cue	
Marker 128	1:58.270	0:00.000	decimal	Cue	
Marker 133	2:05.322	0:00.000	decimal	Cue	
Marker 138	2:12.946	0:00.000	decimal	Cue	
Marker 152	2:19.301	0:00.000	decimal	Cue	
Marker 153	2:23.851	0:00.000	decimal	Cue	
Marker 154	2:29.801	0:00.000	decimal	Cue	
Marker 168	2:36.532	0:00.000	decimal	Cue	
Marker 191	2:44.707	0:00.000	decimal	Cue	
Marker 195	2:55.609	0:00.000	decimal	Cue	
Marker 200	3:06.252	0:00.000	decimal	Cue	
Marker 206	3:10.640	0:00.000	decimal	Cue	
Marker 211	3:20.777	0:00.000	decimal	Cue	
Marker 212	3:30.702	0:00.000	decimal	Cue	
Marker 251	3:44.682	0:00.000	decimal	Cue	
Marker 257	3:52.121	0:00.000	decimal	Cue	
Marker 262	3:54.961	0:00.000	decimal	Cue	
Marker 272	4:01.053	0:00.000	decimal	Cue	
Marker 273	4:10.503	0:00.000	decimal	Cue	
Marker 278	4:15.815	0:00.000	decimal	Cue	
Marker 288	4:25.232	0:00.000	decimal	Cue	
Marker 302	4:29.991	0:00.000	decimal	Cue	
Marker 310	4:40.220	0:00.000	decimal	Cue	
Marker 322	4:46.966	0:00.000	decimal	Cue	
Marker 340	4:55.927	0:00.000	decimal	Cue	
Marker 345	5:00.353	0:00.000	decimal	Cue	
Marker 360	5:08.522	0:00.000	decimal	Cue	
Marker 370	5:16.548	0:00.000	decimal	Cue	
Marker 380	5:25.516	0:00.000	decimal	Cue	
Marker 381	5:30.906	0:00.000	decimal	Cue	
Marker 382	5:42.881	0:00.000	decimal	Cue	
Marker 383	5:47.816	0:00.000	decimal	Cue	
Marker 392	5:58.380	0:00.000	decimal	Cue	
Marker 393	6:04.285	0:00.000	decimal	Cue	
Marker 399	6:11.712	0:00.000	decimal	Cue	
Marker 400	6:16.492	0:00.000	decimal	Cue	
Marker 406	6:25.326	0:00.000	decimal	Cue	
Marker 425	6:32.256	0:00.000	decimal	Cue	
Marker 435	6:34.984	0:00.000	decimal	Cue	
Marker 436	6:39.868	0:00.000	decimal	Cue	
Marker 447	6:45.347	0:00.000	decimal	Cue	
Marker 448	6:51.518	0:00.000	decimal	Cue	
