Name	Start	Duration	Time Format	Type	Description
Marker 01	0:06.276	0:00.000	decimal	Cue	
Marker 02	0:08.720	0:00.000	decimal	Cue	
Marker 03	0:16.520	0:00.000	decimal	Cue	
Marker 04	0:21.520	0:00.000	decimal	Cue	
Marker 24	0:27.473	0:00.000	decimal	Cue	
Marker 25	0:29.903	0:00.000	decimal	Cue	
Marker 36	0:34.818	0:00.000	decimal	Cue	
Marker 53	0:41.013	0:00.000	decimal	Cue	
Marker 71	0:49.320	0:00.000	decimal	Cue	
Marker 80	1:01.643	0:00.000	decimal	Cue	
Marker 81	1:07.558	0:00.000	decimal	Cue	
Marker 123	1:20.099	0:00.000	decimal	Cue	
Marker 124	1:24.789	0:00.000	decimal	Cue	
Marker 133	1:30.836	0:00.000	decimal	Cue	
Marker 148	1:37.288	0:00.000	decimal	Cue	
Marker 149	1:42.754	0:00.000	decimal	Cue	
Marker 150	1:48.938	0:00.000	decimal	Cue	
Marker 168	1:58.390	0:00.000	decimal	Cue	
Marker 169	2:04.664	0:00.000	decimal	Cue	
Marker 170	2:08.594	0:00.000	decimal	Cue	
Marker 200	2:22.839	0:00.000	decimal	Cue	
Marker 205	2:29.238	0:00.000	decimal	Cue	
Marker 210	2:38.408	0:00.000	decimal	Cue	
Marker 211	2:43.267	0:00.000	decimal	Cue	
Marker 220	2:47.213	0:00.000	decimal	Cue	
Marker 221	2:56.996	0:00.000	decimal	Cue	
Marker 222	3:01.016	0:00.000	decimal	Cue	
Marker 232	3:10.819	0:00.000	decimal	Cue	
Marker 237	3:19.534	0:00.000	decimal	Cue	
Marker 242	3:22.659	0:00.000	decimal	Cue	
Marker 267	3:33.724	0:00.000	decimal	Cue	
Marker 271	3:40.880	0:00.000	decimal	Cue	
Marker 272	3:47.548	0:00.000	decimal	Cue	
Marker 279	3:51.908	0:00.000	decimal	Cue	
Marker 290	3:59.367	0:00.000	decimal	Cue	
