Name	Start	Duration	Time Format	Type	Description
Marker 26	0:05.838	0:00.000	decimal	Cue	
Marker 31	0:13.803	0:00.000	decimal	Cue	
Marker 40	0:23.525	0:00.000	decimal	Cue	
Marker 41	0:26.875	0:00.000	decimal	Cue	
Marker 59	0:38.773	0:00.000	decimal	Cue	
Marker 73	0:47.156	0:00.000	decimal	Cue	
Marker 96	0:53.266	0:00.000	decimal	Cue	
Marker 108	0:59.736	0:00.000	decimal	Cue	
Marker 109	1:07.476	0:00.000	decimal	Cue	
Marker 123	1:11.987	0:00.000	decimal	Cue	
Marker 124	1:17.273	0:00.000	decimal	Cue	
Marker 125	1:20.593	0:00.000	decimal	Cue	
Marker 134	1:30.676	0:00.000	decimal	Cue	
Marker 135	1:36.176	0:00.000	decimal	Cue	
Marker 148	1:46.035	0:00.000	decimal	Cue	
Marker 149	1:50.309	0:00.000	decimal	Cue	
Marker 154	2:04.031	0:00.000	decimal	Cue	
Marker 165	2:11.169	0:00.000	decimal	Cue	
Marker 166	2:19.989	0:00.000	decimal	Cue	
Marker 174	2:29.037	0:00.000	decimal	Cue	
Marker 180	2:33.274	0:00.000	decimal	Cue	
Marker 181	2:41.524	0:00.000	decimal	Cue	
Marker 182	2:44.774	0:00.000	decimal	Cue	
Marker 183	2:49.364	0:00.000	decimal	Cue	
Marker 205	2:56.490	0:00.000	decimal	Cue	
Marker 206	3:03.550	0:00.000	decimal	Cue	
Marker 207	3:10.290	0:00.000	decimal	Cue	
Marker 387	3:16.873	0:00.000	decimal	Cue	
Marker 223	3:21.927	0:00.000	decimal	Cue	
Marker 224	3:27.077	0:00.000	decimal	Cue	
Marker 225	3:31.557	0:00.000	decimal	Cue	
Marker 226	3:39.507	0:00.000	decimal	Cue	
Marker 227	3:44.393	0:00.000	decimal	Cue	
Marker 228	3:49.453	0:00.000	decimal	Cue	
Marker 229	4:00.637	0:00.000	decimal	Cue	
Marker 230	4:09.667	0:00.000	decimal	Cue	
Marker 231	4:12.447	0:00.000	decimal	Cue	
Marker 247	4:20.521	0:00.000	decimal	Cue	
Marker 256	4:27.670	0:00.000	decimal	Cue	
Marker 257	4:31.430	0:00.000	decimal	Cue	
Marker 262	4:37.750	0:00.000	decimal	Cue	
Marker 263	4:43.664	0:00.000	decimal	Cue	
Marker 264	4:47.690	0:00.000	decimal	Cue	
Marker 265	4:53.784	0:00.000	decimal	Cue	
Marker 266	4:58.614	0:00.000	decimal	Cue	
Marker 267	5:02.230	0:00.000	decimal	Cue	
Marker 268	5:05.010	0:00.000	decimal	Cue	
Marker 269	5:10.344	0:00.000	decimal	Cue	
Marker 274	5:14.134	0:00.000	decimal	Cue	
Marker 280	5:17.108	0:00.000	decimal	Cue	
Marker 281	5:23.154	0:00.000	decimal	Cue	
Marker 282	5:27.104	0:00.000	decimal	Cue	
Marker 287	5:32.690	0:00.000	decimal	Cue	
Marker 288	5:36.310	0:00.000	decimal	Cue	
Marker 289	5:41.580	0:00.000	decimal	Cue	
Marker 290	5:46.180	0:00.000	decimal	Cue	
Marker 305	5:49.751	0:00.000	decimal	Cue	
Marker 306	5:55.897	0:00.000	decimal	Cue	
Marker 307	6:02.031	0:00.000	decimal	Cue	
Marker 308	6:06.261	0:00.000	decimal	Cue	
Marker 309	6:10.387	0:00.000	decimal	Cue	
Marker 310	6:14.817	0:00.000	decimal	Cue	
Marker 315	6:20.392	0:00.000	decimal	Cue	
Marker 324	6:28.449	0:00.000	decimal	Cue	
Marker 325	6:33.733	0:00.000	decimal	Cue	
Marker 334	6:41.673	0:00.000	decimal	Cue	
Marker 341	6:44.842	0:00.000	decimal	Cue	
Marker 342	6:51.196	0:00.000	decimal	Cue	
Marker 343	6:55.836	0:00.000	decimal	Cue	
Marker 349	6:59.898	0:00.000	decimal	Cue	
Marker 358	7:02.042	0:00.000	decimal	Cue	
Marker 359	7:06.382	0:00.000	decimal	Cue	
Marker 360	7:09.248	0:00.000	decimal	Cue	
Marker 361	7:13.637	0:00.000	decimal	Cue	
Marker 362	7:17.042	0:00.000	decimal	Cue	
Marker 363	7:24.002	0:00.000	decimal	Cue	
Marker 371	7:28.188	0:00.000	decimal	Cue	
Marker 384	7:34.010	0:00.000	decimal	Cue	
Marker 385	7:40.078	0:00.000	decimal	Cue	
Marker 386	7:48.377	0:00.000	decimal	Cue	
